symbol,name,weight
ODFL,Old Dominion Freight Line Inc,0.1346
MPC,Marathon Petroleum Corp,0.1345
CL,Colgate-Palmolive Co,0.1335
CSX,CSX Corp,0.1313
OKE,ONEOK Inc,0.1309
ECL,Ecolab Inc,0.1286
AJG,Arthur J Gallagher & Co,0.1277
TRGP,Targa Resources Corp,0.1276
GWW,WW Grainger Inc,0.1268
FCX,Freeport-McMoRan Inc,0.1246
ITW,Illinois Tool Works Inc,0.1239
LULU,Lululemon Athletica Inc,0.1165
CARR,Carrier Global Corp,0.1147
ADSK,Autodesk Inc,0.1126
IR,Ingersoll Rand Inc,0.1113
CME,CME Group Inc,0.1095
VST,Vistra Corp,0.1093
CEG,Constellation Energy Corp,0.1093
PWR,Quanta Services Inc,0.1090
PHM,PulteGroup Inc,0.1085
NVR,NVR Inc,0.1076
MSCI,MSCI Inc,0.1028
MCHP,Microchip Technology Inc,0.1026
FTV,Fortive Corp,0.1026
AXON,Axon Enterprise Inc,0.1015
ABNB,Airbnb Inc,0.1014
ROP,Roper Technologies Inc,0.0999
LEN,Lennar Corp,0.0978
TYL,Tyler Technologies Inc,0.0977
DECK,Deckers Outdoor Corp,0.0966
RSG,Republic Services Inc,0.0952
GEV,GE Vernova Inc,0.0928
AMP,Ameriprise Financial Inc,0.0927
GDDY,GoDaddy Inc,0.0924
NUE,Nucor Corp,0.0899
PSA,Public Storage,0.0896
WST,West Pharmaceutical Services Inc,0.0895
IDXX,IDEXX Laboratories Inc,0.0872
CPAY,Corpay Inc,0.0870
MLM,Martin Marietta Materials Inc,0.0852
WMB,Williams Cos Inc/The,0.0852
HWM,Howmet Aerospace Inc,0.0852
VRSK,Verisk Analytics Inc,0.0839
BLDR,Builders FirstSource Inc,0.0832
VMC,Vulcan Materials Co,0.0813
SPG,Simon Property Group Inc,0.0791
DLR,Digital Realty Trust Inc,0.0790
MNST,Monster Beverage Corp,0.0786
FAST,Fastenal Co,0.0766
BRO,Brown & Brown Inc,0.0761
AME,AMETEK Inc,0.0744
EXPE,Expedia Group Inc,0.0692
YUM,Yum! Brands Inc,0.0685
IQV,IQVIA Holdings Inc,0.0682
IRM,Iron Mountain Inc,0.0663
DXCM,Dexcom Inc,0.0659
PAYX,Paychex Inc,0.0659
EA,Electronic Arts Inc,0.0637
CHTR,Charter Communications Inc,0.0614
EW,Edwards Lifesciences Corp,0.0611
DAL,Delta Air Lines Inc,0.0602
OTIS,Otis Worldwide Corp,0.0585
ROK,Rockwell Automation Inc,0.0583
EFX,Equifax Inc,0.0581
ON,ON Semiconductor Corp,0.0578
BR,Broadridge Financial Solutions Inc,0.0562
LYV,Live Nation Entertainment Inc,0.0545
CBOE,Cboe Global Markets Inc,0.0542
CSGP,CoStar Group Inc,0.0532
CE,Celanese Corp,0.0515
PTC,PTC Inc,0.0504
TTWO,Take-Two Interactive Software Inc,0.0503
CDW,CDW Corp/DE,0.0499
TSCO,Tractor Supply Co,0.0475
MOH,Molina Healthcare Inc,0.0474
CTRA,Coterra Energy Inc,0.0468
CCL,Carnival Corp,0.0464
MTD,Mettler-Toledo International Inc,0.0456
CHD,Church & Dwight Co Inc,0.0449
ULTA,Ulta Beauty Inc,0.0437
STLD,Steel Dynamics Inc,0.0436
HSY,Hershey Co/The,0.0425
APA,APA Corp,0.0402
HUBB,Hubbell Inc,0.0388
DRI,Darden Restaurants Inc,0.0384
SBAC,SBA Communications Corp,0.0381
MAS,Masco Corp,0.0371
NTAP,NetApp Inc,0.0361
ALGN,Align Technology Inc,0.0358
COO,Cooper Cos Inc/The,0.0346
LVS,Las Vegas Sands Corp,0.0340
CF,CF Industries Holdings Inc,0.0321
POOL,Pool Corp,0.0302
VRSN,VeriSign Inc,0.0300
WAT,Waters Corp,0.0298
FDS,FactSet Research Systems Inc,0.0298
HST,Host Hotels & Resorts Inc,0.0293
AKAM,Akamai Technologies Inc,0.0286
WYNN,Wynn Resorts Ltd,0.0284
JBL,Jabil Inc,0.0279
SNA,Snap-on Inc,0.0263
EXPD,Expeditors International of Washington Inc,0.0253
MGM,MGM Resorts International,0.0251
AOS,A O Smith Corp,0.0250
ENPH,Enphase Energy Inc,0.0239
ROL,Rollins Inc,0.0237
LW,Lamb Weston Holdings Inc,0.0231
DPZ,Domino's Pizza Inc,0.0227
GNRC,Generac Holdings Inc,0.0227
PODD,Insulet Corp,0.0211
CZR,Caesars Entertainment Inc,0.0185
EPAM,EPAM Systems Inc,0.0182
DVA,DaVita Inc,0.0169
RL,Ralph Lauren Corp,0.0144
PAYC,Paycom Software Inc,0.0131
ETSY,Etsy Inc,0.0111
NQU4,N/A,0.0004
ESU4,N/A,0.0001
