symbol,name,weight
ZBH,Zimmer Biomet Holdings Inc.,0.2142
SHW,Sherwin-Williams Co.,0.2133
EL,Estee Lauder Cos. Inc.,0.2112
AZO,AutoZone Inc.,0.2082
VFC,VF Corp.,0.2076
EQIX,Equinix Inc.,0.2076
TDG,TransDigm Group Inc.,0.2020
MSI,Motorola Solutions Inc.,0.1989
SYY,Sysco Corp.,0.1870
KMB,Kimberly-Clark Corp.,0.1820
ROST,Ross Stores Inc.,0.1734
LHX,L3Harris Technologies Inc.,0.1677
MNST,Monster Beverage Corp.,0.1661
CCI,Crown Castle International Corp.,0.1636
AME,AMETEK Inc.,0.1625
PGR,Progressive Corp.,0.1625
ADI,Analog Devices Inc.,0.1617
MSCI,MSCI Inc.,0.1578
IDXX,IDEXX Laboratories Inc.,0.1554
RMD,ResMed Inc.,0.1545
CTAS,Cintas Corp.,0.1531
MKC,McCormick & Co. Inc.,0.1495
CMG,Chipotle Mexican Grill Inc.,0.1494
ITW,Illinois Tool Works Inc.,0.1476
FAST,Fastenal Co.,0.1462
AVB,AvalonBay Communities Inc.,0.1461
EQR,Equity Residential,0.1448
KEYS,Keysight Technologies Inc.,0.1441
VRSN,VeriSign Inc.,0.1426
IQV,IQVIA Holdings Inc.,0.1394
CLX,Clorox Co.,0.1337
FRCB,First Republic Bank,0.1327
AEE,Ameren Corp.,0.1311
MCO,Moody's Corp.,0.1299
BAX,Baxter International Inc.,0.1294
O,Realty Income Corp.,0.1277
REGN,Regeneron Pharmaceuticals Inc.,0.1249
CHD,Church & Dwight Co. Inc.,0.1248
FDX,FedEx Corp.,0.1243
DOC,Healthpeak Properties Inc.,0.1231
PAYX,Paychex Inc.,0.1228
OKE,ONEOK Inc.,0.1202
VRSK,Verisk Analytics Inc.,0.1197
TFX,Teleflex Inc.,0.1174
SBAC,SBA Communications Corp.,0.1115
MAR,Marriott International Inc.,0.1103
MKTX,MarketAxess Holdings Inc.,0.1098
ESS,Essex Property Trust Inc.,0.1090
FTNT,Fortinet Inc.,0.1072
ES,Eversource Energy,0.1057
BALL,Ball Corp.,0.1054
TROW,T Rowe Price Group Inc.,0.1046
IT,Gartner Inc.,0.1040
ESZ9,N/A,0.1040
XEL,Xcel Energy Inc.,0.1039
NTAP,NetApp Inc.,0.1036
AKAM,Akamai Technologies Inc.,0.1034
KLAC,KLA Corp.,0.1032
EA,Electronic Arts Inc.,0.1027
BR,Broadridge Financial Solutions Inc.,0.1016
DLR,Digital Realty Trust Inc.,0.1015
GWW,WW Grainger Inc.,0.1008
PPG,PPG Industries Inc.,0.1007
XYL,Xylem Inc.,0.1003
AWK,American Water Works Co. Inc.,0.0991
ULTA,Ulta Beauty Inc.,0.0989
TTWO,Take-Two Interactive Software Inc.,0.0988
HSY,Hershey Co.,0.0968
WEC,WEC Energy Group Inc.,0.0965
CBOE,Cboe Global Markets Inc.,0.0954
A,Agilent Technologies Inc.,0.0952
NQZ9,N/A,0.0947
EXPD,Expeditors International of Washington Inc.,0.0917
FANG,Diamondback Energy Inc.,0.0907
HRL,Hormel Foods Corp.,0.0889
BF/B,Brown-Forman Corp.,0.0888
IEX,IDEX Corp.,0.0887
LDOS,Leidos Holdings Inc.,0.0883
LW,Lamb Weston Holdings Inc.,0.0880
NTRS,Northern Trust Corp.,0.0878
CPRT,Copart Inc.,0.0877
SNPS,Synopsys Inc.,0.0868
LVS,Las Vegas Sands Corp.,0.0855
APH,Amphenol Corp.,0.0845
AJG,Arthur J Gallagher & Co.,0.0836
CDNS,Cadence Design Systems Inc.,0.0835
AMP,Ameriprise Financial Inc.,0.0831
MCHP,Microchip Technology Inc.,0.0825
ROK,Rockwell Automation Inc.,0.0824
MTD,Mettler-Toledo International Inc.,0.0816
TSCO,Tractor Supply Co.,0.0810
EBAY,eBay Inc.,0.0765
BXP,Boston Properties Inc.,0.0758
EFX,Equifax Inc.,0.0741
SWKS,Skyworks Solutions Inc.,0.0740
ALGN,Align Technology Inc.,0.0738
DRI,Darden Restaurants Inc.,0.0732
NRG,NRG Energy Inc.,0.0722
PNW,Pinnacle West Capital Corp.,0.0705
CMS,CMS Energy Corp.,0.0696
MLM,Martin Marietta Materials Inc.,0.0687
VMC,Vulcan Materials Co.,0.0647
EXR,Extra Space Storage Inc.,0.0647
WAT,Waters Corp.,0.0639
DVN,Devon Energy Corp.,0.0636
EXPE,Expedia Group Inc.,0.0634
FFIV,F5 Networks Inc.,0.0629
MAA,Mid-America Apartment Communities Inc.,0.0625
NDAQ,Nasdaq Inc.,0.0608
CE,Celanese Corp.,0.0592
CDW,CDW Corp.,0.0590
RSG,Republic Services Inc.,0.0580
INCY,Incyte Corp.,0.0580
CINF,Cincinnati Financial Corp.,0.0561
UDR,UDR Inc.,0.0556
HOLX,Hologic Inc.,0.0542
NVR,NVR Inc.,0.0541
ATO,Atmos Energy Corp.,0.0536
FCX,Freeport-McMoRan Inc.,0.0534
HAS,Hasbro Inc.,0.0524
AAP,Advance Auto Parts Inc.,0.0524
KMX,CarMax Inc.,0.0521
LNT,Alliant Energy Corp.,0.0516
JBHT,JB Hunt Transport Services Inc.,0.0476
WAB,Westinghouse Air Brake Technologies Corp.,0.0473
DVA,DaVita Inc.,0.0469
UHS,Universal Health Services Inc.,0.0464
MAS,Masco Corp.,0.0455
URI,United Rentals Inc.,0.0451
TMUS,T-Mobile US Inc.,0.0446
HST,Host Hotels & Resorts Inc.,0.0431
FOXA,Fox Corp.,0.0419
EMN,Eastman Chemical Co.,0.0417
FMC,FMC Corp.,0.0405
JKHY,Jack Henry & Associates Inc.,0.0403
RVTY,PerkinElmer Inc.,0.0386
VNO,Vornado Realty Trust,0.0375
TPR,Tapestry Inc.,0.0372
ROL,Rollins Inc.,0.0363
AVY,Avery Dennison Corp.,0.0355
REG,Regency Centers Corp.,0.0350
CMA,Comerica Inc.,0.0348
WU,Western Union Co.,0.0344
GL,Globe Life Inc.,0.0334
CTRA,Cabot Oil & Gas Corp.,0.0331
HSIC,Henry Schein Inc.,0.0330
BFH,Alliance Data Systems Corp.,0.0315
CF,CF Industries Holdings Inc.,0.0312
NWL,Newell Brands Inc.,0.0274
FLS,Flowserve Corp.,0.0243
MOS,Mosaic Co.,0.0228
RHI,Robert Half International Inc.,0.0226
HRB,H&R Block Inc.,0.0218
FOX,Fox Corp.,0.0188
UAA,Under Armour Inc.,0.0167
UA,Under Armour Inc.,0.0156
TRIP,TripAdvisor Inc.,0.0144
M,Macy's Inc.,0.0143
