symbol,name,weight
LHX,L3Harris Technologies Inc,0.1133
AMP,Ameriprise Financial Inc,0.1101
ALGN,Align Technology Inc,0.1095
MCHP,Microchip Technology Inc,0.1067
CPRT,Copart Inc,0.1066
MNST,Monster Beverage Corp,0.1065
MTD,Mettler-Toledo International Inc,0.1061
EXPD,Expeditors International of Washington Inc,0.1058
RVTY,PerkinElmer Inc,0.1044
AJG,Arthur J Gallagher & Co,0.1028
CTAS,Cintas Corp,0.0997
NDAQ,Nasdaq Inc,0.0984
ILMN,Illumina Inc,0.0951
HPQ,HP Inc,0.0927
VRSK,Verisk Analytics Inc,0.0924
YUM,Yum! Brands Inc,0.0914
HSY,Hershey Co/The,0.0904
HLT,Hilton Worldwide Holdings Inc,0.0891
ROK,Rockwell Automation Inc,0.0878
GNRC,Generac Holdings Inc,0.0862
FAST,Fastenal Co,0.0852
TDG,TransDigm Group Inc,0.0839
CPT,Camden Property Trust,0.0838
CDW,CDW Corp/DE,0.0833
POOL,Pool Corp,0.0833
TER,Teradyne Inc,0.0831
ETSY,Etsy Inc,0.0823
WAT,Waters Corp,0.0816
RSG,Republic Services Inc,0.0802
TECH,Bio-Techne Corp,0.0799
CF,CF Industries Holdings Inc,0.0794
CBRE,CBRE Group Inc,0.0791
PAYC,Paycom Software Inc,0.0777
MLM,Martin Marietta Materials Inc,0.0770
URI,United Rentals Inc,0.0769
HOLX,Hologic Inc,0.0764
ULTA,Ulta Beauty Inc,0.0753
OTIS,Otis Worldwide Corp,0.0748
DHI,DR Horton Inc,0.0740
TTWO,Take-Two Interactive Software Inc,0.0736
RJF,Raymond James Financial Inc,0.0734
MAA,Mid-America Apartment Communities Inc,0.0727
AVB,AvalonBay Communities Inc,0.0723
OKE,ONEOK Inc,0.0721
ZBRA,Zebra Technologies Corp,0.0709
SEDG,SolarEdge Technologies Inc,0.0702
NTAP,NetApp Inc,0.0698
SBNY,Signature Bank/New York NY,0.0672
PWR,Quanta Services Inc,0.0672
WY,Weyerhaeuser Co,0.0655
VMC,Vulcan Materials Co,0.0652
CRL,Charles River Laboratories International Inc,0.0639
BRO,Brown & Brown Inc,0.0625
NRG,NRG Energy Inc,0.0600
MOH,Molina Healthcare Inc,0.0594
TYL,Tyler Technologies Inc,0.0585
FDS,FactSet Research Systems Inc,0.0585
SYF,Synchrony Financial,0.0574
IRM,Iron Mountain Inc,0.0571
RF,Regions Financial Corp,0.0559
DPZ,Domino's Pizza Inc,0.0551
TRMB,Trimble Inc,0.0544
BR,Broadridge Financial Solutions Inc,0.0541
JBHT,JB Hunt Transport Services Inc,0.0528
DOV,Dover Corp,0.0509
VRSN,VeriSign Inc,0.0500
AVY,Avery Dennison Corp,0.0469
ESS,Essex Property Trust Inc,0.0467
KMX,CarMax Inc,0.0461
SWKS,Skyworks Solutions Inc,0.0457
UDR,UDR Inc,0.0451
NDSN,Nordson Corp,0.0450
CBOE,Cboe Global Markets Inc,0.0446
APA,Apache Corp,0.0446
J,Jacobs Solutions Inc,0.0432
CINF,Cincinnati Financial Corp,0.0416
DGX,Quest Diagnostics Inc,0.0415
XYL,Xylem Inc/NY,0.0412
KDP,Keurig Dr Pepper Inc,0.0410
IEX,IDEX Corp,0.0384
AKAM,Akamai Technologies Inc,0.0372
PTC,PTC Inc,0.0372
LKQ,LKQ Corp,0.0365
CZR,Caesars Entertainment Inc,0.0363
NVR,NVR Inc,0.0360
BBWI,Bath & Body Works Inc,0.0355
RHI,Robert Half International Inc,0.0354
BIO,Bio-Rad Laboratories Inc,0.0353
MAS,Masco Corp,0.0353
INCY,Incyte Corp,0.0350
LYV,Live Nation Entertainment Inc,0.0326
CE,Celanese Corp,0.0317
FFIV,F5 Inc,0.0309
AAP,Advance Auto Parts Inc,0.0303
QRVO,Qorvo Inc,0.0292
CMA,Comerica Inc,0.0289
MKTX,MarketAxess Holdings Inc,0.0276
SEE,Sealed Air Corp,0.0265
ZION,Zions Bancorp NA,0.0245
AOS,A O Smith Corp,0.0225
FBIN,Fortune Brands Home & Security Inc,0.0222
NWL,Newell Brands Inc,0.0213
ROL,Rollins Inc,0.0206
BEN,Franklin Resources Inc,0.0202
FRT,Federal Realty Investment Trust,0.0187
ESU2,N/A,-0.0006
NQU2,N/A,-0.0056
