symbol,name,weight
BEN,Franklin Resources Inc,0.0446
AIZ,Assurant Inc,0.0432
DPZ,Domino's Pizza Inc,0.0432
GNRC,Generac Holdings Inc,0.0431
IEX,IDEX Corp,0.0429
FRT,Federal Realty Investment Trust,0.0419
BRO,Brown & Brown Inc,0.0417
IRM,Iron Mountain Inc,0.0401
PFG,Principal Financial Group Inc,0.0399
FDS,FactSet Research Systems Inc,0.0392
ATO,Atmos Energy Corp,0.0382
VFC,VF Corp,0.0381
TECH,Bio-Techne Corp,0.0376
NDAQ,Nasdaq Inc,0.0374
CMA,Comerica Inc,0.0369
SNA,Snap-on Inc,0.0357
GPC,Genuine Parts Co,0.0353
DVA,DaVita Inc,0.0331
OGN,Organon & Co,0.0328
BF/B,Brown-Forman Corp,0.0317
GEN,Gen Digital Inc,0.0316
MHK,Mohawk Industries Inc,0.0314
ALK,Alaska Air Group Inc,0.0313
SEE,Sealed Air Corp,0.0313
POOL,Pool Corp,0.0308
ZION,Zions Bancorp NA,0.0307
CBOE,Cboe Global Markets Inc,0.0304
DGX,Quest Diagnostics Inc,0.0293
AES,AES Corp/The,0.0286
CHRW,CH Robinson Worldwide Inc,0.0283
EPAM,EPAM Systems Inc,0.0281
RL,Ralph Lauren Corp,0.0279
DXC,DXC Technology Co,0.0276
LDOS,Leidos Holdings Inc,0.0272
MKTX,MarketAxess Holdings Inc,0.0270
NRG,NRG Energy Inc,0.0267
FOX,Fox Corp,0.0243
NWL,Newell Brands Inc,0.0233
LNC,Lincoln National Corp,0.0230
MAS,Masco Corp,0.0224
ETSY,Etsy Inc,0.0223
CPB,Campbell Soup Co,0.0200
HRL,Hormel Foods Corp,0.0183
GL,Globe Life Inc,0.0174
NWS,News Corp,0.0111
ESU3,N/A,0.0040
LEN/B,Lennar Corp,0.0010
FTRE,Fortrea Holdings Inc,0.0000
