symbol,name,weight
AAPL,Apple Inc,13.3406
MSFT,Microsoft Corp,7.8032
NVDA,NVIDIA Corp,5.5207
GOOGL,Alphabet Inc,3.7576
GOOG,Alphabet Inc,3.2301
TSLA,Tesla Inc,3.1682
AMZN,Amazon.com Inc,2.9159
UNH,UnitedHealth Group Inc,2.4479
LLY,Eli Lilly & Co,2.2523
XOM,Exxon Mobil Corp,1.9861
V,Visa Inc,1.9710
MA,Mastercard Inc,1.6455
MRK,Merck & Co Inc,1.2427
CVX,Chevron Corp,1.2176
ABBV,AbbVie Inc,1.2011
AVGO,Broadcom Inc,1.1650
PEP,PepsiCo Inc,1.1071
JNJ,Johnson & Johnson,1.1035
PG,Procter & Gamble Co/The,0.9512
TMO,Thermo Fisher Scientific Inc,0.9144
COST,Costco Wholesale Corp,0.8285
PFE,Pfizer Inc,0.8221
HD,Home Depot Inc/The,0.7983
KO,Coca-Cola Co/The,0.7066
DHR,Danaher Corp,0.7013
AMGN,Amgen Inc,0.6893
QCOM,QUALCOMM Inc,0.6882
NOW,ServiceNow Inc,0.6686
COP,ConocoPhillips,0.6614
ADBE,Adobe Inc,0.6255
MCD,McDonald's Corp,0.6086
AMAT,Applied Materials Inc,0.6011
ELV,Elevance Health Inc,0.5400
ORCL,Oracle Corp,0.5158
AMD,Advanced Micro Devices Inc,0.5052
BMY,Bristol-Myers Squibb Co,0.4930
PGR,Progressive Corp/The,0.4588
GILD,Gilead Sciences Inc,0.4561
ADP,Automatic Data Processing Inc,0.4527
ABT,Abbott Laboratories,0.4498
VRTX,Vertex Pharmaceuticals Inc,0.4376
PANW,Palo Alto Networks Inc,0.4313
REGN,Regeneron Pharmaceuticals Inc,0.4202
DE,Deere & Co,0.4182
TXN,Texas Instruments Inc,0.4174
INTU,Intuit Inc,0.4054
SNPS,Synopsys Inc,0.3950
LOW,Lowe's Cos Inc,0.3842
BX,Blackstone Inc,0.3811
PM,Philip Morris International Inc,0.3740
CAT,Caterpillar Inc,0.3667
KLAC,KLA Corp,0.3558
CDNS,Cadence Design Systems Inc,0.3549
EOG,EOG Resources Inc,0.3424
LMT,Lockheed Martin Corp,0.3405
UNP,Union Pacific Corp,0.3280
TJX,TJX Cos Inc/The,0.3097
