symbol,name,weight
A,Agilent Technologies Inc,0.1040
CTRA,Coterra Energy Inc,0.1034
EA,Electronic Arts Inc,0.1029
ADM,Archer-Daniels-Midland Co,0.1025
KMB,Kimberly-Clark Corp,0.1010
IDXX,IDEXX Laboratories Inc,0.1008
ULTA,Ulta Beauty Inc,0.1007
TRV,Travelers Cos Inc/The,0.0974
RJF,Raymond James Financial Inc,0.0966
IQV,IQVIA Holdings Inc,0.0960
TRGP,Targa Resources Corp,0.0944
HLT,Hilton Worldwide Holdings Inc,0.0914
FSLR,First Solar Inc,0.0910
DHI,DR Horton Inc,0.0895
HOLX,Hologic Inc,0.0891
AME,AMETEK Inc,0.0890
BIIB,Biogen Inc,0.0880
MOH,Molina Healthcare Inc,0.0876
CDW,CDW Corp/DE,0.0868
EXPD,Expeditors International of Washington Inc,0.0863
VICI,VICI Properties Inc,0.0855
MTD,Mettler-Toledo International Inc,0.0843
ENPH,Enphase Energy Inc,0.0840
STLD,Steel Dynamics Inc,0.0829
VMC,Vulcan Materials Co,0.0829
LHX,L3Harris Technologies Inc,0.0817
CMI,Cummins Inc,0.0804
WAT,Waters Corp,0.0803
RSG,Republic Services Inc,0.0789
VRSK,Verisk Analytics Inc,0.0781
FAST,Fastenal Co,0.0780
PTC,PTC Inc,0.0759
EQT,EQT Corp,0.0756
GPC,Genuine Parts Co,0.0753
JBHT,JB Hunt Transport Services Inc,0.0753
CF,CF Industries Holdings Inc,0.0727
AXON,Axon Enterprise Inc,0.0723
PAYC,Paycom Software Inc,0.0693
LW,Lamb Weston Holdings Inc,0.0687
KDP,Keurig Dr Pepper Inc,0.0686
WEC,WEC Energy Group Inc,0.0669
WY,Weyerhaeuser Co,0.0663
SBAC,SBA Communications Corp,0.0659
EXR,Extra Space Storage Inc,0.0657
APA,Apache Corp,0.0657
PODD,Insulet Corp,0.0647
MOS,Mosaic Co/The,0.0624
KEYS,Keysight Technologies Inc,0.0621
RMD,ResMed Inc,0.0613
EFX,Equifax Inc,0.0602
WRB,W R Berkley Corp,0.0601
INCY,Incyte Corp,0.0579
IRM,Iron Mountain Inc,0.0566
JKHY,Jack Henry & Associates Inc,0.0552
NDAQ,Nasdaq Inc,0.0551
FMC,FMC Corp,0.0522
PFG,Principal Financial Group Inc,0.0517
CBOE,Cboe Global Markets Inc,0.0511
BR,Broadridge Financial Solutions Inc,0.0511
MKC,McCormick & Co Inc/MD,0.0508
BRO,Brown & Brown Inc,0.0500
ATO,Atmos Energy Corp,0.0494
EPAM,EPAM Systems Inc,0.0492
FDS,FactSet Research Systems Inc,0.0485
IEX,IDEX Corp,0.0474
DGX,Quest Diagnostics Inc,0.0470
MAS,Masco Corp,0.0456
VRSN,VeriSign Inc,0.0446
ROL,Rollins Inc,0.0445
SEDG,SolarEdge Technologies Inc,0.0443
POOL,Pool Corp,0.0436
CLX,Clorox Co/The,0.0421
LDOS,Leidos Holdings Inc,0.0420
TER,Teradyne Inc,0.0398
SNA,Snap-on Inc,0.0393
HRL,Hormel Foods Corp,0.0390
TYL,Tyler Technologies Inc,0.0379
AES,AES Corp/The,0.0343
GL,Globe Life Inc,0.0337
BF/B,Brown-Forman Corp,0.0322
DPZ,Domino's Pizza Inc,0.0305
GEN,Gen Digital Inc,0.0296
TECH,Bio-Techne Corp,0.0288
CHRW,CH Robinson Worldwide Inc,0.0276
ETSY,Etsy Inc,0.0256
CPB,Campbell Soup Co,0.0239
MKTX,MarketAxess Holdings Inc,0.0216
NRG,NRG Energy Inc,0.0196
ESU3,N/A,0.0010
NQU3,N/A,0.0007
