symbol,name,weight
SOLV,Solventum Corp,0.0427
WRB,W R Berkley Corp,0.0426
SWK,Stanley Black & Decker Inc,0.0426
KMX,CarMax Inc,0.0419
EPAM,EPAM Systems Inc,0.0418
TRMB,Trimble Inc,0.0414
BXP,BXP Inc,0.0414
FDS,FactSet Research Systems Inc,0.0405
ESS,Essex Property Trust Inc,0.0401
DPZ,Domino's Pizza Inc,0.0401
LDOS,Leidos Holdings Inc,0.0395
TAP,Molson Coors Beverage Co,0.0390
EMN,Eastman Chemical Co,0.0381
MRNA,Moderna Inc,0.0380
HRL,Hormel Foods Corp,0.0377
FFIV,F5 Inc,0.0375
HAS,Hasbro Inc,0.0369
HII,Huntington Ingalls Industries Inc,0.0369
HSIC,Henry Schein Inc,0.0369
PKG,Packaging Corp of America,0.0364
ZBRA,Zebra Technologies Corp,0.0346
MKTX,MarketAxess Holdings Inc,0.0345
LW,Lamb Weston Holdings Inc,0.0336
FSLR,First Solar Inc,0.0336
JKHY,Jack Henry & Associates Inc,0.0335
NVR,NVR Inc,0.0332
MAS,Masco Corp,0.0330
TECH,Bio-Techne Corp,0.0323
AOS,A O Smith Corp,0.0321
MTCH,Match Group Inc,0.0318
FRT,Federal Realty Investment Trust,0.0311
AES,AES Corp/The,0.0303
MGM,MGM Resorts International,0.0299
CRL,Charles River Laboratories International Inc,0.0293
UDR,UDR Inc,0.0290
ROL,Rollins Inc,0.0285
BEN,Franklin Resources Inc,0.0283
CPB,Campbell Soup Co,0.0283
FOX,Fox Corp,0.0277
ALB,Albemarle Corp,0.0277
GEN,Gen Digital Inc,0.0274
APA,APA Corp,0.0266
CPT,Camden Property Trust,0.0259
BF/B,Brown-Forman Corp,0.0256
BLDR,Builders FirstSource Inc,0.0251
CZR,Caesars Entertainment Inc,0.0241
ENPH,Enphase Energy Inc,0.0232
MHK,Mohawk Industries Inc,0.0222
INCY,Incyte Corp,0.0174
HST,Host Hotels & Resorts Inc,0.0167
NWS,News Corp,0.0154
EMR,Emerson Electric Co,0.0128
GNRC,Generac Holdings Inc,0.0114
AMTM,Amentum Holdings Inc,0.0007
ESM5,N/A,-0.0005
