symbol,name,weight
DTE,DTE Energy Co,0.1069
ATO,Atmos Energy Corp,0.1067
HSY,Hershey Co/The,0.1049
EA,Electronic Arts Inc,0.1026
CBOE,Cboe Global Markets Inc,0.1015
BIIB,Biogen Inc,0.1004
EFX,Equifax Inc,0.0988
CNP,CenterPoint Energy Inc,0.0981
HBAN,Huntington Bancshares Inc/OH,0.0964
AWK,American Water Works Co Inc,0.0954
GIS,General Mills Inc,0.0952
NTRS,Northern Trust Corp,0.0946
YUM,Yum! Brands Inc,0.0943
ES,Eversource Energy,0.0939
PCAR,PACCAR Inc,0.0936
FE,FirstEnergy Corp,0.0932
WDAY,Workday Inc,0.0928
NDAQ,Nasdaq Inc,0.0914
AME,AMETEK Inc,0.0911
ULTA,Ulta Beauty Inc,0.0910
DG,Dollar General Corp,0.0905
DVN,Devon Energy Corp,0.0887
TDY,Teledyne Technologies Inc,0.0880
CFG,Citizens Financial Group Inc,0.0880
STLD,Steel Dynamics Inc,0.0873
XYZ,Block Inc,0.0872
EL,Estee Lauder Cos Inc/The,0.0870
HPQ,HP Inc,0.0865
OMC,Omnicom Group Inc,0.0861
CARR,Carrier Global Corp,0.0859
RF,Regions Financial Corp,0.0854
EIX,Edison International,0.0852
JBL,Jabil Inc,0.0849
CMS,CMS Energy Corp,0.0849
PPG,PPG Industries Inc,0.0849
TROW,T Rowe Price Group Inc,0.0846
HAL,Halliburton Co,0.0842
LH,Labcorp Holdings Inc,0.0840
PEG,Public Service Enterprise Group Inc,0.0830
KHC,Kraft Heinz Co/The,0.0820
DLTR,Dollar Tree Inc,0.0810
EQR,Equity Residential,0.0807
DELL,Dell Technologies Inc,0.0805
VRSN,VeriSign Inc,0.0796
DGX,Quest Diagnostics Inc,0.0795
SBAC,SBA Communications Corp,0.0784
NI,NiSource Inc,0.0783
IP,International Paper Co,0.0783
CHD,Church & Dwight Co Inc,0.0780
ON,ON Semiconductor Corp,0.0775
CTRA,Coterra Energy Inc,0.0770
OKE,ONEOK Inc,0.0758
WST,West Pharmaceutical Services Inc,0.0749
FAST,Fastenal Co,0.0749
EXPD,Expeditors International of Washington Inc,0.0749
PYPL,PayPal Holdings Inc,0.0745
STZ,Constellation Brands Inc,0.0734
ZBH,Zimmer Biomet Holdings Inc,0.0726
PAYX,Paychex Inc,0.0721
CDW,CDW Corp/DE,0.0711
CHRW,CH Robinson Worldwide Inc,0.0706
CHTR,Charter Communications Inc,0.0698
GPN,Global Payments Inc,0.0693
CNC,Centene Corp,0.0692
L,Loews Corp,0.0692
LUV,Southwest Airlines Co,0.0689
GPC,Genuine Parts Co,0.0681
MLM,Martin Marietta Materials Inc,0.0680
FTV,Fortive Corp,0.0680
MTD,Mettler-Toledo International Inc,0.0674
EVRG,Evergy Inc,0.0674
LNT,Alliant Energy Corp,0.0673
SNA,Snap-on Inc,0.0670
IFF,International Flavors & Fragrances Inc,0.0669
VRSK,Verisk Analytics Inc,0.0664
HIG,Hartford Financial Services Group Inc/The,0.0651
PFG,Principal Financial Group Inc,0.0645
KEY,KeyCorp,0.0643
MKC,McCormick & Co Inc/MD,0.0641
Q,Qnity Electronics Inc,0.0637
DOW,Dow Inc,0.0634
HOLX,Hologic Inc,0.0627
DD,DuPont de Nemours Inc,0.0625
TSN,Tyson Foods Inc,0.0623
J,Jacobs Solutions Inc,0.0605
WY,Weyerhaeuser Co,0.0602
INVH,Invitation Homes Inc,0.0597
BBY,Best Buy Co Inc,0.0585
COO,Cooper Cos Inc/The,0.0585
EXR,Extra Space Storage Inc,0.0584
ALB,Albemarle Corp,0.0576
BR,Broadridge Financial Solutions Inc,0.0565
VMC,Vulcan Materials Co,0.0562
TXT,Textron Inc,0.0556
AVB,AvalonBay Communities Inc,0.0543
DXCM,Dexcom Inc,0.0532
KIM,Kimco Realty Corp,0.0527
DOV,Dover Corp,0.0525
FSLR,First Solar Inc,0.0517
UHS,Universal Health Services Inc,0.0516
FOXA,Fox Corp,0.0516
BALL,Ball Corp,0.0509
ODFL,Old Dominion Freight Line Inc,0.0507
AVY,Avery Dennison Corp,0.0506
TSCO,Tractor Supply Co,0.0502
JBHT,JB Hunt Transport Services Inc,0.0500
CLX,Clorox Co/The,0.0495
PPL,PPL Corp,0.0493
IEX,IDEX Corp,0.0491
VLTO,Veralto Corp,0.0491
WAT,Waters Corp,0.0488
AKAM,Akamai Technologies Inc,0.0484
NDSN,Nordson Corp,0.0479
CF,CF Industries Holdings Inc,0.0478
DOC,Healthpeak Properties Inc,0.0477
SOLV,Solventum Corp,0.0474
EBAY,eBay Inc,0.0469
VTRS,Viatris Inc,0.0467
HII,Huntington Ingalls Industries Inc,0.0463
CINF,Cincinnati Financial Corp,0.0461
RVTY,Revvity Inc,0.0458
DRI,Darden Restaurants Inc,0.0450
NTAP,NetApp Inc,0.0444
LDOS,Leidos Holdings Inc,0.0442
REG,Regency Centers Corp,0.0439
AIZ,Assurant Inc,0.0434
PTC,PTC Inc,0.0419
SJM,J M Smucker Co/The,0.0418
SWK,Stanley Black & Decker Inc,0.0416
HAS,Hasbro Inc,0.0414
PNW,Pinnacle West Capital Corp,0.0410
GL,Globe Life Inc,0.0410
TRMB,Trimble Inc,0.0408
LULU,Lululemon Athletica Inc,0.0408
BXP,BXP Inc,0.0400
RJF,Raymond James Financial Inc,0.0395
EPAM,EPAM Systems Inc,0.0393
WRB,W R Berkley Corp,0.0393
TECH,Bio-Techne Corp,0.0378
AES,AES Corp/The,0.0377
ALGN,Align Technology Inc,0.0374
SWKS,Skyworks Solutions Inc,0.0366
BAX,Baxter International Inc,0.0360
NWSA,News Corp,0.0358
MAA,Mid-America Apartment Communities Inc,0.0353
PKG,Packaging Corp of America,0.0343
APA,APA Corp,0.0337
MRNA,Moderna Inc,0.0336
ESS,Essex Property Trust Inc,0.0332
CRL,Charles River Laboratories International Inc,0.0330
FOX,Fox Corp,0.0326
CAG,Conagra Brands Inc,0.0321
ARE,Alexandria Real Estate Equities Inc,0.0314
LW,Lamb Weston Holdings Inc,0.0310
MTCH,Match Group Inc,0.0302
MOH,Molina Healthcare Inc,0.0302
MAS,Masco Corp,0.0301
POOL,Pool Corp,0.0301
NVR,NVR Inc,0.0300
TAP,Molson Coors Beverage Co,0.0297
MOS,Mosaic Co/The,0.0294
FRT,Federal Realty Investment Trust,0.0292
HSIC,Henry Schein Inc,0.0290
JKHY,Jack Henry & Associates Inc,0.0287
LKQ,LKQ Corp,0.0287
DPZ,Domino's Pizza Inc,0.0286
ROL,Rollins Inc,0.0285
SOLS,Solstice Advanced Materials Inc,0.0285
AOS,A O Smith Corp,0.0284
FFIV,F5 Inc,0.0279
MGM,MGM Resorts International,0.0271
ZBRA,Zebra Technologies Corp,0.0264
BEN,Franklin Resources Inc,0.0261
INCY,Incyte Corp,0.0258
HRL,Hormel Foods Corp,0.0254
GEN,Gen Digital Inc,0.0234
MHK,Mohawk Industries Inc,0.0228
UDR,UDR Inc,0.0227
CPB,Campbell's Company/The,0.0226
BLDR,Builders FirstSource Inc,0.0225
FDS,FactSet Research Systems Inc,0.0217
CPT,Camden Property Trust,0.0209
BF/B,Brown-Forman Corp,0.0192
PSKY,Paramount Skydance Corp,0.0187
HST,Host Hotels & Resorts Inc,0.0157
NWS,News Corp,0.0142
GNRC,Generac Holdings Inc,0.0127
EMR,Emerson Electric Co,0.0115
ESZ5,N/A,0.0025
