symbol,name,weight
MRNA,Moderna Inc,0.3178
AMGN,Amgen Inc,0.3112
IDXX,IDEXX Laboratories Inc,0.2759
TMUS,T-Mobile US Inc,0.2661
CAT,Caterpillar Inc,0.2608
CMG,Chipotle Mexican Grill Inc,0.2578
DG,Dollar General Corp,0.2530
MSCI,MSCI Inc,0.2512
KLAC,KLA Corp,0.2502
VRTX,Vertex Pharmaceuticals Inc,0.2490
DXCM,Dexcom Inc,0.2459
ALGN,Align Technology Inc,0.2454
SNPS,Synopsys Inc,0.2434
CCI,Crown Castle International Corp,0.2425
SHW,Sherwin-Williams Co/The,0.2408
EBAY,eBay Inc,0.2386
FISV,Fiserv Inc,0.2291
CDNS,Cadence Design Systems Inc,0.2184
SYK,Stryker Corp,0.2138
EL,Estee Lauder Cos Inc/The,0.2123
MCO,Moody's Corp,0.2121
EQIX,Equinix Inc,0.2106
FTNT,Fortinet Inc,0.2051
ADP,Automatic Data Processing Inc,0.2051
RMD,ResMed Inc,0.2031
EW,Edwards Lifesciences Corp,0.1994
FDX,FedEx Corp,0.1993
LMT,Lockheed Martin Corp,0.1943
MRSH,Marsh & McLennan Cos Inc,0.1881
CSX,CSX Corp,0.1846
A,Agilent Technologies Inc,0.1842
ADI,Analog Devices Inc,0.1808
ICE,Intercontinental Exchange Inc,0.1748
MTD,Mettler-Toledo International Inc,0.1736
MNST,Monster Beverage Corp,0.1734
PGR,Progressive Corp/The,0.1732
BKNG,Booking Holdings Inc,0.1718
CL,Colgate-Palmolive Co,0.1647
ILMN,Illumina Inc,0.1603
WST,West Pharmaceutical Services Inc,0.1601
FCX,Freeport-McMoRan Inc,0.1588
VRSK,Verisk Analytics Inc,0.1570
IQV,IQVIA Holdings Inc,0.1530
MCHP,Microchip Technology Inc,0.1488
TROW,T Rowe Price Group Inc,0.1464
CARR,Carrier Global Corp,0.1447
CPRT,Copart Inc,0.1443
ITW,Illinois Tool Works Inc,0.1414
NSC,Norfolk Southern Corp,0.1371
APH,Amphenol Corp,0.1364
ORLY,O'Reilly Automotive Inc,0.1353
ALB,Albemarle Corp,0.1327
GNRC,Generac Holdings Inc,0.1321
ETSY,Etsy Inc,0.1320
ODFL,Old Dominion Freight Line Inc,0.1319
APD,Air Products and Chemicals Inc,0.1318
ROP,Roper Technologies Inc,0.1318
LHX,L3Harris Technologies Inc,0.1308
HUM,Humana Inc,0.1306
BIIB,Biogen Inc,0.1298
ECL,Ecolab Inc,0.1239
NEM,Newmont Corp,0.1227
URI,United Rentals Inc,0.1227
SBAC,SBA Communications Corp,0.1225
EMR,Emerson Electric Co,0.1216
FAST,Fastenal Co,0.1155
PAYC,Paycom Software Inc,0.1154
TRMB,Trimble Inc,0.1135
ENPH,Enphase Energy Inc,0.1132
WM,Waste Management Inc,0.1130
CTAS,Cintas Corp,0.1107
DOW,Dow Inc,0.1106
ZBRA,Zebra Technologies Corp,0.1101
EA,Electronic Arts Inc,0.1078
TSCO,Tractor Supply Co,0.1075
CRL,Charles River Laboratories International Inc,0.1071
MPWR,Monolithic Power Systems Inc,0.1023
PSA,Public Storage,0.1017
ROK,Rockwell Automation Inc,0.1016
QRVO,Qorvo Inc,0.1016
RVTY,PerkinElmer Inc,0.0995
CTSH,Cognizant Technology Solutions Corp,0.0986
TER,Teradyne Inc,0.0969
BALL,Ball Corp,0.0969
DPZ,Domino's Pizza Inc,0.0963
TDG,TransDigm Group Inc,0.0960
PH,Parker-Hannifin Corp,0.0956
POOL,Pool Corp,0.0954
TYL,Tyler Technologies Inc,0.0951
PAYX,Paychex Inc,0.0934
TECH,Bio-Techne Corp,0.0931
OTIS,Otis Worldwide Corp,0.0929
KEYS,Keysight Technologies Inc,0.0905
DHI,DR Horton Inc,0.0904
AZO,AutoZone Inc,0.0900
MSI,Motorola Solutions Inc,0.0896
TTWO,Take-Two Interactive Software Inc,0.0896
FRCB,First Republic Bank/CA,0.0893
MKTX,MarketAxess Holdings Inc,0.0869
KMB,Kimberly-Clark Corp,0.0849
BIO,Bio-Rad Laboratories Inc,0.0831
YUM,Yum! Brands Inc,0.0806
EFX,Equifax Inc,0.0795
AWK,American Water Works Co Inc,0.0794
SWKS,Skyworks Solutions Inc,0.0757
AME,AMETEK Inc,0.0740
CMI,Cummins Inc,0.0712
NDAQ,Nasdaq Inc,0.0703
HOLX,Hologic Inc,0.0701
GLW,Corning Inc,0.0699
IT,Gartner Inc,0.0678
WAT,Waters Corp,0.0676
CLX,Clorox Co/The,0.0672
PTC,PTC Inc,0.0665
CHD,Church & Dwight Co Inc,0.0659
EXPD,Expeditors International of Washington Inc,0.0657
BBY,Best Buy Co Inc,0.0624
HLT,Hilton Worldwide Holdings Inc,0.0618
AJG,Arthur J Gallagher & Co,0.0608
CDW,CDW Corp/DE,0.0594
CZR,Caesars Entertainment Inc,0.0591
FMC,FMC Corp,0.0579
EXR,Extra Space Storage Inc,0.0577
AKAM,Akamai Technologies Inc,0.0569
GWW,WW Grainger Inc,0.0556
XYL,Xylem Inc/NY,0.0542
ULTA,Ulta Beauty Inc,0.0521
HSY,Hershey Co/The,0.0511
TDY,Teledyne Technologies Inc,0.0508
VMC,Vulcan Materials Co,0.0498
BR,Broadridge Financial Solutions Inc,0.0481
BBWI,Bath & Body Works Inc,0.0481
MKC,McCormick & Co Inc/MD,0.0455
DVA,DaVita Inc,0.0440
INCY,Incyte Corp,0.0433
VRSN,VeriSign Inc,0.0432
JBHT,JB Hunt Transport Services Inc,0.0419
TFX,Teleflex Inc,0.0418
ROL,Rollins Inc,0.0414
PWR,Quanta Services Inc,0.0397
AVY,Avery Dennison Corp,0.0379
FBIN,Fortune Brands Home & Security Inc,0.0368
IEX,IDEX Corp,0.0367
EXPE,Expedia Group Inc,0.0353
PHM,PulteGroup Inc,0.0349
PENN,Penn National Gaming Inc,0.0348
CBOE,Cboe Global Markets Inc,0.0330
MAS,Masco Corp,0.0326
NRG,NRG Energy Inc,0.0316
BF/B,Brown-Forman Corp,0.0309
JKHY,Jack Henry & Associates Inc,0.0302
SEE,Sealed Air Corp,0.0294
AES,AES Corp/The,0.0290
FFIV,F5 Networks Inc,0.0257
OGN,Organon & Co,0.0197
LW,Lamb Weston Holdings Inc,0.0170
IPGP,IPG Photonics Corp,0.0133
NQU1,N/A,0.0045
ESU1,N/A,0.0013
VSCO,Victoria's Secret & Co,0.0000
