symbol,name,weight
EFX,Equifax Inc,0.0434
CHD,Church & Dwight Co Inc,0.0426
ULTA,Ulta Beauty Inc,0.0419
LVS,Las Vegas Sands Corp,0.0393
HUBB,Hubbell Inc,0.0390
DRI,Darden Restaurants Inc,0.0373
MOH,Molina Healthcare Inc,0.0355
MTD,Mettler-Toledo International Inc,0.0346
HSY,Hershey Co/The,0.0340
CDW,CDW Corp/DE,0.0339
SBAC,SBA Communications Corp,0.0335
MAS,Masco Corp,0.0326
NTAP,NetApp Inc,0.0321
ALGN,Align Technology Inc,0.0309
WYNN,Wynn Resorts Ltd,0.0303
SNA,Snap-on Inc,0.0301
CF,CF Industries Holdings Inc,0.0300
COO,Cooper Cos Inc/The,0.0300
FDS,FactSet Research Systems Inc,0.0300
WAT,Waters Corp,0.0291
APA,APA Corp,0.0288
JBL,Jabil Inc,0.0286
POOL,Pool Corp,0.0282
CE,Celanese Corp,0.0274
HST,Host Hotels & Resorts Inc,0.0267
VRSN,VeriSign Inc,0.0259
LW,Lamb Weston Holdings Inc,0.0252
PODD,Insulet Corp,0.0245
GNRC,Generac Holdings Inc,0.0237
DPZ,Domino's Pizza Inc,0.0230
AKAM,Akamai Technologies Inc,0.0230
ERIE,Erie Indemnity Co,0.0219
EXPD,Expeditors International of Washington Inc,0.0218
ROL,Rollins Inc,0.0209
MGM,MGM Resorts International,0.0207
AOS,A O Smith Corp,0.0193
EPAM,EPAM Systems Inc,0.0191
RL,Ralph Lauren Corp,0.0176
PAYC,Paycom Software Inc,0.0167
CZR,Caesars Entertainment Inc,0.0166
DVA,DaVita Inc,0.0145
ENPH,Enphase Energy Inc,0.0123
NQZ4,N/A,0.0001
ESZ4,N/A,0.0000
