symbol,name,weight
ILMN,Illumina Inc,0.0922
CINF,Cincinnati Financial Corp,0.0921
J,Jacobs Solutions Inc,0.0919
OMC,Omnicom Group Inc,0.0915
KDP,Keurig Dr Pepper Inc,0.0908
RF,Regions Financial Corp,0.0899
AVY,Avery Dennison Corp,0.0896
PSA,Public Storage,0.0894
CMI,Cummins Inc,0.0890
WDC,Western Digital Corp,0.0887
SWKS,Skyworks Solutions Inc,0.0884
ALGN,Align Technology Inc,0.0873
LUV,Southwest Airlines Co,0.0871
CCL,Carnival Corp,0.0868
TXT,Textron Inc,0.0868
PKG,Packaging Corp of America,0.0864
A,Agilent Technologies Inc,0.0862
RSG,Republic Services Inc,0.0855
MAA,Mid-America Apartment Communities Inc,0.0830
CE,Celanese Corp,0.0797
SWK,Stanley Black & Decker Inc,0.0796
EXR,Extra Space Storage Inc,0.0789
BBY,Best Buy Co Inc,0.0787
ESS,Essex Property Trust Inc,0.0783
EFX,Equifax Inc,0.0778
CAG,Conagra Brands Inc,0.0773
SYF,Synchrony Financial,0.0773
TSN,Tyson Foods Inc,0.0764
VICI,VICI Properties Inc,0.0744
L,Loews Corp,0.0742
CFG,Citizens Financial Group Inc,0.0741
UAL,United Airlines Holdings Inc,0.0738
NDSN,Nordson Corp,0.0731
IP,International Paper Co,0.0730
LNT,Alliant Energy Corp,0.0729
YUM,Yum! Brands Inc,0.0725
WEC,WEC Energy Group Inc,0.0723
HST,Host Hotels & Resorts Inc,0.0711
ZBRA,Zebra Technologies Corp,0.0696
KIM,Kimco Realty Corp,0.0688
LYV,Live Nation Entertainment Inc,0.0683
LKQ,LKQ Corp,0.0681
BR,Broadridge Financial Solutions Inc,0.0681
GIS,General Mills Inc,0.0680
SBAC,SBA Communications Corp,0.0672
EVRG,Evergy Inc,0.0669
VMC,Vulcan Materials Co,0.0665
SJM,J M Smucker Co/The,0.0665
KEY,KeyCorp,0.0664
TRMB,Trimble Inc,0.0658
TAP,Molson Coors Beverage Co,0.0653
KEYS,Keysight Technologies Inc,0.0637
MGM,MGM Resorts International,0.0633
RVTY,Revvity Inc,0.0631
VTRS,Viatris Inc,0.0629
EA,Electronic Arts Inc,0.0622
RMD,ResMed Inc,0.0611
TFX,Teleflex Inc,0.0608
NI,NiSource Inc,0.0605
CDW,CDW Corp/DE,0.0597
REG,Regency Centers Corp,0.0589
FFIV,F5 Inc,0.0581
CRL,Charles River Laboratories International Inc,0.0580
UDR,UDR Inc,0.0579
KMX,CarMax Inc,0.0578
CTVA,Corteva Inc,0.0568
EMN,Eastman Chemical Co,0.0568
WY,Weyerhaeuser Co,0.0563
CLX,Clorox Co/The,0.0559
VRSN,VeriSign Inc,0.0555
CPT,Camden Property Trust,0.0550
CZR,Caesars Entertainment Inc,0.0549
DOC,Healthpeak Properties Inc,0.0541
AOS,A O Smith Corp,0.0541
QRVO,Qorvo Inc,0.0540
HII,Huntington Ingalls Industries Inc,0.0539
NWSA,News Corp,0.0522
TYL,Tyler Technologies Inc,0.0520
MTCH,Match Group Inc/old,0.0514
AIZ,Assurant Inc,0.0509
RHI,Robert Half Inc,0.0502
HSIC,Henry Schein Inc,0.0499
UHS,Universal Health Services Inc,0.0488
PNW,Pinnacle West Capital Corp,0.0484
MTD,Mettler-Toledo International Inc,0.0480
BXP,Boston Properties Inc,0.0469
WYNN,Wynn Resorts Ltd,0.0467
AAL,American Airlines Group Inc,0.0465
MKC,McCormick & Co Inc/MD,0.0455
BWA,BorgWarner Inc,0.0453
DPZ,Domino's Pizza Inc,0.0429
BBWI,Bath & Body Works Inc,0.0426
FOXA,Fox Corp,0.0425
TPR,Tapestry Inc,0.0423
GNRC,Generac Holdings Inc,0.0415
TER,Teradyne Inc,0.0413
BRO,Brown & Brown Inc,0.0413
BEN,Franklin Resources Inc,0.0404
FRT,Federal Realty Investment Trust,0.0402
FDS,FactSet Research Systems Inc,0.0396
IRM,Iron Mountain Inc,0.0396
NDAQ,Nasdaq Inc,0.0389
XRAY,DENTSPLY SIRONA Inc,0.0385
ATO,Atmos Energy Corp,0.0376
IEX,IDEX Corp,0.0375
PFG,Principal Financial Group Inc,0.0366
BIO,Bio-Rad Laboratories Inc,0.0364
CBOE,Cboe Global Markets Inc,0.0364
SNA,Snap-on Inc,0.0356
HAS,Hasbro Inc,0.0345
CMA,Comerica Inc,0.0341
WHR,Whirlpool Corp,0.0341
GEN,Gen Digital Inc,0.0334
NRG,NRG Energy Inc,0.0332
VFC,VF Corp,0.0315
DVA,DaVita Inc,0.0312
ZION,Zions Bancorp NA,0.0301
DGX,Quest Diagnostics Inc,0.0299
RL,Ralph Lauren Corp,0.0299
GPC,Genuine Parts Co,0.0298
LDOS,Leidos Holdings Inc,0.0295
TECH,Bio-Techne Corp,0.0295
POOL,Pool Corp,0.0290
BF/B,Brown-Forman Corp,0.0277
ALK,Alaska Air Group Inc,0.0275
SEE,Sealed Air Corp,0.0275
EPAM,EPAM Systems Inc,0.0273
AES,AES Corp/The,0.0271
MHK,Mohawk Industries Inc,0.0267
MKTX,MarketAxess Holdings Inc,0.0267
CHRW,CH Robinson Worldwide Inc,0.0250
MAS,Masco Corp,0.0225
ETSY,Etsy Inc,0.0224
FOX,Fox Corp,0.0212
CPB,Campbell Soup Co,0.0185
GL,Globe Life Inc,0.0183
HRL,Hormel Foods Corp,0.0142
NWS,News Corp,0.0109
ESZ3,N/A,0.0074
LEN/B,Lennar Corp,0.0010
DXC,DXC Technology Co,0.0001
