symbol,name,weight
AMGN,Amgen Inc,0.4434
TJX,TJX Cos Inc/The,0.4289
BDX,Becton Dickinson and Co,0.4213
PGR,Progressive Corp/The,0.4200
HD,Home Depot Inc/The,0.4193
MMM,3M Co,0.4144
CME,CME Group Inc,0.4116
NOC,Northrop Grumman Corp,0.4090
CSX,CSX Corp,0.4034
D,Dominion Energy Inc,0.3886
CL,Colgate-Palmolive Co,0.3837
PNC,PNC Financial Services Group Inc/The,0.3831
MU,Micron Technology Inc,0.3696
TFC,Truist Financial Corp,0.3652
NKE,NIKE Inc,0.3639
USB,US Bancorp,0.3611
HUM,Humana Inc,0.3570
MS,Morgan Stanley,0.3562
CRM,Salesforce Inc,0.3543
F,Ford Motor Co,0.3524
FISV,Fiserv Inc,0.3448
NSC,Norfolk Southern Corp,0.3393
AMT,American Tower Corp,0.3387
BSX,Boston Scientific Corp,0.3376
APD,Air Products and Chemicals Inc,0.3279
DHR,Danaher Corp,0.3275
FIS,Fidelity National Information Services Inc,0.3268
GM,General Motors Co,0.3263
DE,Deere & Co,0.3226
MPC,Marathon Petroleum Corp,0.3193
DG,Dollar General Corp,0.3183
SLB,Schlumberger NV,0.3158
MCK,McKesson Corp,0.3125
GD,General Dynamics Corp,0.3091
CNC,Centene Corp,0.3074
AXP,American Express Co,0.3042
SRE,Sempra Energy,0.3037
AEP,American Electric Power Co Inc,0.3014
FDX,FedEx Corp,0.2943
PYPL,PayPal Holdings Inc,0.2915
ADM,Archer-Daniels-Midland Co,0.2897
EMR,Emerson Electric Co,0.2844
ADP,Automatic Data Processing Inc,0.2812
VLO,Valero Energy Corp,0.2800
CHTR,Charter Communications Inc,0.2800
SPGI,S&P Global Inc,0.2793
SBUX,Starbucks Corp,0.2768
GIS,General Mills Inc,0.2709
MET,MetLife Inc,0.2605
CTVA,Corteva Inc,0.2604
PSX,Phillips 66,0.2523
EXC,Exelon Corp,0.2519
KMB,Kimberly-Clark Corp,0.2518
ROP,Roper Technologies Inc,0.2500
MAR,Marriott International Inc/MD,0.2478
SYY,Sysco Corp,0.2455
WMB,Williams Cos Inc/The,0.2429
O,Realty Income Corp,0.2409
AIG,American International Group Inc,0.2404
SYK,Stryker Corp,0.2388
ECL,Ecolab Inc,0.2387
CCI,Crown Castle Inc,0.2385
XEL,Xcel Energy Inc,0.2370
STZ,Constellation Brands Inc,0.2346
TRV,Travelers Cos Inc/The,0.2271
EOG,EOG Resources Inc,0.2249
OXY,Occidental Petroleum Corp,0.2187
DOW,Dow Inc,0.2175
PLD,Prologis Inc,0.2106
PRU,Prudential Financial Inc,0.2104
KMI,Kinder Morgan Inc,0.2094
EA,Electronic Arts Inc,0.2092
AFL,Aflac Inc,0.2063
DLR,Digital Realty Trust Inc,0.2063
GPN,Global Payments Inc,0.2050
WELL,Welltower Inc,0.2037
ED,Consolidated Edison Inc,0.2029
SCHW,Charles Schwab Corp/The,0.2007
PH,Parker-Hannifin Corp,0.1994
TGT,Target Corp,0.1955
CARR,Carrier Global Corp,0.1945
ALL,Allstate Corp/The,0.1942
CTSH,Cognizant Technology Solutions Corp,0.1930
NEM,Newmont Corp,0.1921
MTB,M&T Bank Corp,0.1912
ITW,Illinois Tool Works Inc,0.1910
WEC,WEC Energy Group Inc,0.1907
EQIX,Equinix Inc,0.1893
PEG,Public Service Enterprise Group Inc,0.1884
VICI,VICI Properties Inc,0.1863
WM,Waste Management Inc,0.1855
MRSH,Marsh & McLennan Cos Inc,0.1852
KR,Kroger Co/The,0.1844
ES,Eversource Energy,0.1814
BK,Bank of New York Mellon Corp/The,0.1809
DLTR,Dollar Tree Inc,0.1790
PCAR,PACCAR Inc,0.1783
CMI,Cummins Inc,0.1782
ROST,Ross Stores Inc,0.1777
PPG,PPG Industries Inc,0.1759
WBD,Warner Bros Discovery Inc,0.1715
BAX,Baxter International Inc,0.1697
VRTX,Vertex Pharmaceuticals Inc,0.1687
BIIB,Biogen Inc,0.1674
DD,DuPont de Nemours Inc,0.1659
IFF,International Flavors & Fragrances Inc,0.1651
AME,AMETEK Inc,0.1628
HAL,Halliburton Co,0.1594
AWK,American Water Works Co Inc,0.1579
CEG,Constellation Energy Corp,0.1559
KHC,Kraft Heinz Co/The,0.1553
SHW,Sherwin-Williams Co/The,0.1531
GLW,Corning Inc,0.1530
EIX,Edison International,0.1516
LHX,L3Harris Technologies Inc,0.1493
DTE,DTE Energy Co,0.1482
STT,State Street Corp,0.1472
ZTS,Zoetis Inc,0.1470
EQR,Equity Residential,0.1469
CTRA,Coterra Energy Inc,0.1462
ICE,Intercontinental Exchange Inc,0.1420
EL,Estee Lauder Cos Inc/The,0.1418
FCX,Freeport-McMoRan Inc,0.1410
AEE,Ameren Corp,0.1403
GWW,WW Grainger Inc,0.1397
BKR,Baker Hughes Co,0.1382
ETR,Entergy Corp,0.1376
FITB,Fifth Third Bancorp,0.1375
ISRG,Intuitive Surgical Inc,0.1339
ARE,Alexandria Real Estate Equities Inc,0.1337
FTV,Fortive Corp,0.1332
FE,FirstEnergy Corp,0.1326
ZBH,Zimmer Biomet Holdings Inc,0.1308
GPC,Genuine Parts Co,0.1297
COR,AmerisourceBergen Corp,0.1293
TSN,Tyson Foods Inc,0.1290
LUV,Southwest Airlines Co,0.1277
COF,Capital One Financial Corp,0.1269
KDP,Keurig Dr Pepper Inc,0.1253
AJG,Arthur J Gallagher & Co,0.1253
PPL,PPL Corp,0.1252
HIG,Hartford Financial Services Group Inc/The,0.1238
MKC,McCormick & Co Inc/MD,0.1230
HLT,Hilton Worldwide Holdings Inc,0.1228
EW,Edwards Lifesciences Corp,0.1217
PSA,Public Storage,0.1215
APH,Amphenol Corp,0.1207
CHD,Church & Dwight Co Inc,0.1193
DAL,Delta Air Lines Inc,0.1170
LEN,Lennar Corp,0.1163
CNP,CenterPoint Energy Inc,0.1161
NTRS,Northern Trust Corp,0.1159
CMS,CMS Energy Corp,0.1146
MOS,Mosaic Co/The,0.1141
CAH,Cardinal Health Inc,0.1131
IR,Ingersoll Rand Inc,0.1129
HBAN,Huntington Bancshares Inc/OH,0.1128
VTR,Ventas Inc,0.1119
CTAS,Cintas Corp,0.1118
MCHP,Microchip Technology Inc,0.1108
HCA,HCA Healthcare Inc,0.1106
PAYX,Paychex Inc,0.1089
OTIS,Otis Worldwide Corp,0.1076
HSY,Hershey Co/The,0.1055
CFG,Citizens Financial Group Inc,0.1053
CLX,Clorox Co/The,0.1044
BALL,Ball Corp,0.1044
HPE,Hewlett Packard Enterprise Co,0.1039
PFG,Principal Financial Group Inc,0.1028
TDG,TransDigm Group Inc,0.1024
SNPS,Synopsys Inc,0.1022
TDY,Teledyne Technologies Inc,0.1009
AES,AES Corp/The,0.0994
YUM,Yum! Brands Inc,0.0983
MSI,Motorola Solutions Inc,0.0981
RSG,Republic Services Inc,0.0975
CAG,Conagra Brands Inc,0.0966
KEY,KeyCorp,0.0965
AVB,AvalonBay Communities Inc,0.0954
NUE,Nucor Corp,0.0952
ILMN,Illumina Inc,0.0945
MTCH,Match Group Inc/old,0.0944
WAB,Westinghouse Air Brake Technologies Corp,0.0941
MNST,Monster Beverage Corp,0.0938
ADSK,Autodesk Inc,0.0923
ATO,Atmos Energy Corp,0.0921
EVRG,Evergy Inc,0.0920
OKE,ONEOK Inc,0.0912
EXPE,Expedia Group Inc,0.0910
MCO,Moody's Corp,0.0909
SBAC,SBA Communications Corp,0.0903
IP,International Paper Co,0.0903
DRI,Darden Restaurants Inc,0.0903
A,Agilent Technologies Inc,0.0900
LNT,Alliant Energy Corp,0.0895
SJM,J M Smucker Co/The,0.0888
HPQ,HP Inc,0.0885
FAST,Fastenal Co,0.0881
WY,Weyerhaeuser Co,0.0867
CMG,Chipotle Mexican Grill Inc,0.0864
CHRW,CH Robinson Worldwide Inc,0.0850
VRSK,Verisk Analytics Inc,0.0848
BBY,Best Buy Co Inc,0.0837
HRL,Hormel Foods Corp,0.0833
DOC,Healthpeak Properties Inc,0.0832
JKHY,Jack Henry & Associates Inc,0.0823
OMC,Omnicom Group Inc,0.0805
FMC,FMC Corp,0.0797
WRB,W R Berkley Corp,0.0795
RMD,ResMed Inc,0.0791
SPG,Simon Property Group Inc,0.0788
TXT,Textron Inc,0.0785
HWM,Howmet Aerospace Inc,0.0784
VFC,VF Corp,0.0783
SWK,Stanley Black & Decker Inc,0.0779
BF/B,Brown-Forman Corp,0.0777
WDC,Western Digital Corp,0.0774
ROK,Rockwell Automation Inc,0.0773
GEN,NortonLifeLock Inc,0.0768
KIM,Kimco Realty Corp,0.0762
LDOS,Leidos Holdings Inc,0.0760
LVS,Las Vegas Sands Corp,0.0756
CBRE,CBRE Group Inc,0.0754
PKG,Packaging Corp of America,0.0751
HST,Host Hotels & Resorts Inc,0.0743
NI,NiSource Inc,0.0700
EMN,Eastman Chemical Co,0.0686
SNA,Snap-on Inc,0.0680
VTRS,Viatris Inc,0.0678
AMP,Ameriprise Financial Inc,0.0676
MGM,MGM Resorts International,0.0675
LW,Lamb Weston Holdings Inc,0.0672
VMC,Vulcan Materials Co,0.0672
UAL,United Airlines Holdings Inc,0.0669
BXP,Boston Properties Inc,0.0662
BR,Broadridge Financial Solutions Inc,0.0657
RF,Regions Financial Corp,0.0651
IQV,IQVIA Holdings Inc,0.0636
L,Loews Corp,0.0630
DHI,DR Horton Inc,0.0627
FOXA,Fox Corp,0.0624
TFX,Teleflex Inc,0.0622
HAS,Hasbro Inc,0.0605
CPB,Campbell Soup Co,0.0600
MTD,Mettler-Toledo International Inc,0.0599
HSIC,Henry Schein Inc,0.0592
MOH,Molina Healthcare Inc,0.0591
ALB,Albemarle Corp,0.0587
DOV,Dover Corp,0.0572
TAP,Molson Coors Beverage Co,0.0569
ESS,Essex Property Trust Inc,0.0568
XYL,Xylem Inc/NY,0.0566
PHM,PulteGroup Inc,0.0565
ULTA,Ulta Beauty Inc,0.0564
REG,Regency Centers Corp,0.0553
CDW,CDW Corp/DE,0.0552
PWR,Quanta Services Inc,0.0546
CCL,Carnival Corp,0.0544
LUMN,Lumen Technologies Inc,0.0542
HII,Huntington Ingalls Industries Inc,0.0539
VRSN,VeriSign Inc,0.0538
MLM,Martin Marietta Materials Inc,0.0534
IDXX,IDEXX Laboratories Inc,0.0530
J,Jacobs Solutions Inc,0.0529
BWA,BorgWarner Inc,0.0528
IEX,IDEX Corp,0.0527
GL,Globe Life Inc,0.0516
WHR,Whirlpool Corp,0.0515
TPR,Tapestry Inc,0.0512
CF,CF Industries Holdings Inc,0.0505
AIZ,Assurant Inc,0.0501
PNW,Pinnacle West Capital Corp,0.0497
AAL,American Airlines Group Inc,0.0493
SWKS,Skyworks Solutions Inc,0.0492
AKAM,Akamai Technologies Inc,0.0491
URI,United Rentals Inc,0.0489
RJF,Raymond James Financial Inc,0.0486
TROW,T Rowe Price Group Inc,0.0478
CPRT,Copart Inc,0.0478
DGX,Quest Diagnostics Inc,0.0464
LKQ,LKQ Corp,0.0462
CINF,Cincinnati Financial Corp,0.0447
INCY,Incyte Corp,0.0441
LNC,Lincoln National Corp,0.0436
KEYS,Keysight Technologies Inc,0.0435
AVY,Avery Dennison Corp,0.0430
TTWO,Take-Two Interactive Software Inc,0.0430
MAA,Mid-America Apartment Communities Inc,0.0425
OGN,Organon & Co,0.0422
ON,ON Semiconductor Corp,0.0421
SYF,Synchrony Financial,0.0413
XRAY,DENTSPLY SIRONA Inc,0.0413
LYV,Live Nation Entertainment Inc,0.0412
NVR,NVR Inc,0.0408
TRMB,Trimble Inc,0.0407
FDS,FactSet Research Systems Inc,0.0404
NWSA,News Corp,0.0404
CE,Celanese Corp,0.0401
KMX,CarMax Inc,0.0390
UHS,Universal Health Services Inc,0.0385
WYNN,Wynn Resorts Ltd,0.0374
MAS,Masco Corp,0.0365
PTC,PTC Inc,0.0354
DXC,DXC Technology Co,0.0354
UDR,UDR Inc,0.0353
JBHT,JB Hunt Transport Services Inc,0.0350
APA,Apache Corp,0.0349
IRM,Iron Mountain Inc,0.0348
TYL,Tyler Technologies Inc,0.0343
CMA,Comerica Inc,0.0337
EBAY,eBay Inc,0.0333
MHK,Mohawk Industries Inc,0.0333
ALK,Alaska Air Group Inc,0.0322
AAP,Advance Auto Parts Inc,0.0313
CBOE,Cboe Global Markets Inc,0.0309
DVA,DaVita Inc,0.0302
PENN,Penn Entertainment Inc,0.0299
QRVO,Qorvo Inc,0.0290
NDSN,Nordson Corp,0.0287
MKTX,MarketAxess Holdings Inc,0.0285
BIO,Bio-Rad Laboratories Inc,0.0276
WAT,Waters Corp,0.0273
NTAP,NetApp Inc,0.0273
BRO,Brown & Brown Inc,0.0268
FOX,Fox Corp,0.0267
NDAQ,Nasdaq Inc,0.0265
FFIV,F5 Inc,0.0262
DPZ,Domino's Pizza Inc,0.0260
FBIN,Fortune Brands Home & Security Inc,0.0259
HOLX,Hologic Inc,0.0256
ZION,Zions Bancorp NA,0.0254
ROL,Rollins Inc,0.0251
ZBRA,Zebra Technologies Corp,0.0250
PAYC,Paycom Software Inc,0.0248
RL,Ralph Lauren Corp,0.0247
FRT,Federal Realty Investment Trust,0.0246
VNO,Vornado Realty Trust,0.0244
BEN,Franklin Resources Inc,0.0235
SEDG,SolarEdge Technologies Inc,0.0223
PVH,PVH Corp,0.0222
AOS,A O Smith Corp,0.0214
SEE,Sealed Air Corp,0.0207
CZR,Caesars Entertainment Inc,0.0194
BBWI,Bath & Body Works Inc,0.0182
NWL,Newell Brands Inc,0.0181
RHI,Robert Half International Inc,0.0159
NWS,News Corp,0.0105
LEN/B,Lennar Corp,0.0007
ESU2,N/A,-0.0054
