symbol,name,weight
MTB,M&T Bank Corp.,0.1799
WY,Weyerhaeuser Co.,0.1795
KR,Kroger Co.,0.1784
VTR,Ventas Inc.,0.1774
DLTR,Dollar Tree Inc.,0.1767
KMB,Kimberly-Clark Corp.,0.1763
LHX,L3Harris Technologies Inc.,0.1760
FTV,Fortive Corp.,0.1741
FDX,FedEx Corp.,0.1725
HPE,Hewlett Packard Enterprise Co.,0.1688
UAL,United Airlines Holdings Inc.,0.1674
MRSH,Marsh & McLennan Cos. Inc.,0.1653
PGR,Progressive Corp.,0.1639
CTVA,Corteva Inc.,0.1592
KEY,KeyCorp,0.1589
EQIX,Equinix Inc.,0.1571
ADI,Analog Devices Inc.,0.1568
APH,Amphenol Corp.,0.1567
CBRE,CBRE Group Inc.,0.1566
NOW,ServiceNow Inc.,0.1554
KHC,Kraft Heinz Co.,0.1550
MCO,Moody's Corp.,0.1536
BBY,Best Buy Co. Inc.,0.1528
DHI,DR Horton Inc.,0.1521
TMUS,T-Mobile US Inc.,0.1521
ARE,Alexandria Real Estate Equities Inc.,0.1505
HAL,Halliburton Co.,0.1502
ROST,Ross Stores Inc.,0.1487
IP,International Paper Co.,0.1487
SHW,Sherwin-Williams Co.,0.1486
CCL,Carnival,0.1474
XEL,Xcel Energy Inc.,0.1448
EBAY,eBay Inc.,0.1418
OMC,Omnicom Group Inc.,0.1412
CFG,Citizens Financial Group Inc.,0.1404
NUE,Nucor Corp.,0.1395
LEN,Lennar Corp.,0.1372
MGM,MGM Resorts International,0.1360
RF,Regions Financial Corp.,0.1356
PPG,PPG Industries Inc.,0.1343
CAH,Cardinal Health Inc.,0.1340
DOV,Dover Corp.,0.1324
NSC,Norfolk Southern Corp.,0.1290
EA,Electronic Arts Inc.,0.1264
HBAN,Huntington Bancshares Inc.,0.1262
SPG,Simon Property Group Inc.,0.1255
SYY,Sysco Corp.,0.1249
GPC,Genuine Parts Co.,0.1245
IFF,International Flavors & Fragrances Inc.,0.1232
EVRG,Evergy Inc.,0.1217
WDC,Western Digital Corp.,0.1217
TROW,T Rowe Price Group Inc.,0.1189
BKR,Baker Hughes Co.,0.1189
WEC,WEC Energy Group Inc.,0.1188
DGX,Quest Diagnostics Inc.,0.1172
PFG,Principal Financial Group Inc.,0.1167
GEN,NortonLifeLock Inc.,0.1157
CAG,Conagra Brands Inc.,0.1148
EL,Estee Lauder Cos. Inc.,0.1131
COR,AmerisourceBergen Corp.,0.1092
L,Loews Corp.,0.1081
XRAY,DENTSPLY SIRONA Inc.,0.1035
OKE,ONEOK Inc.,0.1031
AES,AES Corp.,0.1026
CNP,CenterPoint Energy Inc.,0.1008
QRVO,Qorvo Inc.,0.1003
REGN,Regeneron Pharmaceuticals Inc.,0.0988
ES,Eversource Energy,0.0983
SJM,JM Smucker Co.,0.0980
LNC,Lincoln National Corp.,0.0966
A,Agilent Technologies Inc.,0.0960
KLAC,KLA Corp.,0.0960
WYNN,Wynn Resorts Ltd.,0.0956
ROK,Rockwell Automation Inc.,0.0937
AAL,American Airlines Group Inc.,0.0931
CDW,CDW Corp.,0.0926
SBAC,SBA Communications Corp.,0.0918
RJF,Raymond James Financial Inc.,0.0907
DLR,Digital Realty Trust Inc.,0.0906
MCHP,Microchip Technology Inc.,0.0901
LKQ,LKQ Corp.,0.0889
NTRS,Northern Trust Corp.,0.0885
RSG,Republic Services Inc.,0.0874
TXT,Textron Inc.,0.0870
PKG,Packaging Corp. of America,0.0866
PAYX,Paychex Inc.,0.0855
CHRW,CH Robinson Worldwide Inc.,0.0851
HII,Huntington Ingalls Industries Inc.,0.0850
PHM,PulteGroup Inc.,0.0835
ALGN,Align Technology Inc.,0.0808
AMP,Ameriprise Financial Inc.,0.0807
NI,NiSource Inc.,0.0803
DXC,DXC Technology Co.,0.0800
VMC,Vulcan Materials Co.,0.0798
AVB,AvalonBay Communities Inc.,0.0783
EQR,Equity Residential,0.0776
TAP,Molson Coors Brewing Co.,0.0775
LVS,Las Vegas Sands Corp.,0.0765
BXP,Boston Properties Inc.,0.0763
IRM,Iron Mountain Inc.,0.0754
SNPS,Synopsys Inc.,0.0745
WHR,Whirlpool Corp.,0.0743
FCX,Freeport-McMoRan Inc.,0.0743
KIM,Kimco Realty Corp.,0.0742
SNA,Snap-on Inc.,0.0725
KMX,CarMax Inc.,0.0724
FBIN,Fortune Brands Home & Security Inc.,0.0722
ZION,Zions Bancorp NA,0.0720
INCY,Incyte Corp.,0.0715
BWA,BorgWarner Inc.,0.0710
HSY,Hershey Co.,0.0704
ALK,Alaska Air Group Inc.,0.0696
CINF,Cincinnati Financial Corp.,0.0692
MHK,Mohawk Industries Inc.,0.0683
AIZ,Assurant Inc.,0.0664
CDNS,Cadence Design Systems Inc.,0.0660
AWK,American Water Works Co. Inc.,0.0660
CPB,Campbell Soup Co.,0.0641
BEN,Franklin Resources Inc.,0.0632
WAB,Westinghouse Air Brake Technologies Corp.,0.0630
CMS,CMS Energy Corp.,0.0622
KSS,Kohl's Corp.,0.0612
VRSK,Verisk Analytics Inc.,0.0610
XRX,Xerox Holdings Corp.,0.0604
CE,Celanese Corp.,0.0596
BALL,Ball Corp.,0.0590
MLM,Martin Marietta Materials Inc.,0.0588
PVH,PVH Corp.,0.0588
IQV,IQVIA Holdings Inc.,0.0585
FMC,FMC Corp.,0.0583
MAS,Masco Corp.,0.0582
ALB,Albemarle Corp.,0.0565
LEG,Leggett & Platt Inc.,0.0561
FOXA,Fox Corp.,0.0559
MAA,Mid-America Apartment Communities Inc.,0.0557
HST,Host Hotels & Resorts Inc.,0.0551
AOS,AO Smith Corp.,0.0546
O,Realty Income Corp.,0.0539
WU,Western Union Co.,0.0539
EFX,Equifax Inc.,0.0537
SWKS,Skyworks Solutions Inc.,0.0537
UNM,Unum Group,0.0523
MTD,Mettler-Toledo International Inc.,0.0521
UDR,UDR Inc.,0.0518
HOLX,Hologic Inc.,0.0504
JKHY,Jack Henry & Associates Inc.,0.0497
AVY,Avery Dennison Corp.,0.0493
REG,Regency Centers Corp.,0.0487
WAT,Waters Corp.,0.0484
PWR,Quanta Services Inc.,0.0483
SEE,Sealed Air Corp.,0.0475
CF,CF Industries Holdings Inc.,0.0469
CPRT,Copart Inc.,0.0468
AJG,Arthur J Gallagher & Co.,0.0467
HOG,Harley-Davidson Inc.,0.0465
GL,Globe Life Inc.,0.0464
CMA,Comerica Inc.,0.0463
HSIC,Henry Schein Inc.,0.0458
RL,Ralph Lauren Corp.,0.0454
URI,United Rentals Inc.,0.0452
HAS,Hasbro Inc.,0.0450
LNT,Alliant Energy Corp.,0.0442
EXPE,Expedia Group Inc.,0.0440
NWSA,News Corp.,0.0440
ESS,Essex Property Trust Inc.,0.0435
ATO,Atmos Energy Corp.,0.0422
NVR,NVR Inc.,0.0421
IPGP,IPG Photonics Corp.,0.0413
VNO,Vornado Realty Trust,0.0408
EMN,Eastman Chemical Co.,0.0404
RVTY,PerkinElmer Inc.,0.0404
UHS,Universal Health Services Inc.,0.0398
EXR,Extra Space Storage Inc.,0.0378
DRI,Darden Restaurants Inc.,0.0356
HP,Helmerich & Payne Inc.,0.0353
AMG,Affiliated Managers Group Inc.,0.0352
AAP,Advance Auto Parts Inc.,0.0320
RHI,Robert Half International Inc.,0.0303
NDAQ,Nasdaq Inc.,0.0297
MOS,Mosaic Co.,0.0293
GAP,Gap Inc.,0.0291
NWL,Newell Brands Inc.,0.0287
COTY,Coty Inc.,0.0278
JBHT,JB Hunt Transport Services Inc.,0.0267
FOX,Fox Corp.,0.0251
FLS,Flowserve Corp.,0.0246
MAC,Macerich Co.,0.0243
M,Macy's Inc.,0.0224
TPR,Tapestry Inc.,0.0207
CTRA,Cabot Oil & Gas Corp.,0.0168
HRB,H&R Block Inc.,0.0151
UAA,Under Armour Inc.,0.0101
NWS,News Corp.,0.0096
UA,Under Armour Inc.,0.0095
TRIP,TripAdvisor Inc.,0.0080
LEN/B,Lennar Corp.,0.0013
