symbol,name,weight
CNP,CenterPoint Energy Inc,0.0929
WY,Weyerhaeuser Co,0.0914
IP,International Paper Co,0.0912
GEN,NortonLifeLock Inc,0.0910
CAG,Conagra Brands Inc,0.0907
DOC,Healthpeak Properties Inc,0.0907
OKE,ONEOK Inc,0.0898
CCL,Carnival Corp,0.0884
CBRE,CBRE Group Inc,0.0877
HSY,Hershey Co/The,0.0874
TXT,Textron Inc,0.0872
EMN,Eastman Chemical Co,0.0862
WDC,Western Digital Corp,0.0858
TFX,Teleflex Inc,0.0854
SNPS,Synopsys Inc,0.0853
A,Agilent Technologies Inc,0.0853
FAST,Fastenal Co,0.0831
MSI,Motorola Solutions Inc,0.0827
CAH,Cardinal Health Inc,0.0824
MNST,Monster Beverage Corp,0.0823
RMD,ResMed Inc,0.0815
CEG,Constellation Energy Corp,0.0811
FMC,FMC Corp,0.0803
ROK,Rockwell Automation Inc,0.0802
LVS,Las Vegas Sands Corp,0.0797
LNT,Alliant Energy Corp,0.0791
SJM,J M Smucker Co/The,0.0788
ATO,Atmos Energy Corp,0.0787
SBAC,SBA Communications Corp,0.0785
KIM,Kimco Realty Corp,0.0783
UAL,United Airlines Holdings Inc,0.0777
LDOS,Leidos Holdings Inc,0.0775
EVRG,Evergy Inc,0.0772
CMG,Chipotle Mexican Grill Inc,0.0766
AES,AES Corp/The,0.0765
RSG,Republic Services Inc,0.0762
PKG,Packaging Corp of America,0.0758
VRSK,Verisk Analytics Inc,0.0758
IDXX,IDEXX Laboratories Inc,0.0757
HWM,Howmet Aerospace Inc,0.0748
FOXA,Fox Corp,0.0728
HRL,Hormel Foods Corp,0.0728
VTRS,Viatris Inc,0.0719
JKHY,Jack Henry & Associates Inc,0.0710
HST,Host Hotels & Resorts Inc,0.0707
AMP,Ameriprise Financial Inc,0.0706
DHI,DR Horton Inc,0.0705
RF,Regions Financial Corp,0.0685
WRB,W R Berkley Corp,0.0683
HAS,Hasbro Inc,0.0682
CHRW,CH Robinson Worldwide Inc,0.0682
PHM,PulteGroup Inc,0.0680
VMC,Vulcan Materials Co,0.0679
L,Loews Corp,0.0668
WHR,Whirlpool Corp,0.0662
DOV,Dover Corp,0.0660
MTD,Mettler-Toledo International Inc,0.0656
SWKS,Skyworks Solutions Inc,0.0653
HSIC,Henry Schein Inc,0.0649
BF/B,Brown-Forman Corp,0.0646
XRAY,DENTSPLY SIRONA Inc,0.0641
IQV,IQVIA Holdings Inc,0.0641
ESS,Essex Property Trust Inc,0.0627
LNC,Lincoln National Corp,0.0621
NI,NiSource Inc,0.0615
SNA,Snap-on Inc,0.0614
TPR,Tapestry Inc,0.0610
AAL,American Airlines Group Inc,0.0606
VRSN,VeriSign Inc,0.0592
UHS,Universal Health Services Inc,0.0571
AKAM,Akamai Technologies Inc,0.0554
REG,Regency Centers Corp,0.0551
SYF,Synchrony Financial,0.0546
MLM,Martin Marietta Materials Inc,0.0536
TAP,Molson Coors Beverage Co,0.0534
BWA,BorgWarner Inc,0.0534
CINF,Cincinnati Financial Corp,0.0528
TROW,T Rowe Price Group Inc,0.0527
LW,Lamb Weston Holdings Inc,0.0526
AIZ,Assurant Inc,0.0524
CDW,CDW Corp/DE,0.0521
BR,Broadridge Financial Solutions Inc,0.0518
LUMN,Lumen Technologies Inc,0.0517
OGN,Organon & Co,0.0514
XYL,Xylem Inc/NY,0.0514
URI,United Rentals Inc,0.0507
GL,Globe Life Inc,0.0505
LYV,Live Nation Entertainment Inc,0.0502
CPB,Campbell Soup Co,0.0495
WYNN,Wynn Resorts Ltd,0.0490
NWSA,News Corp,0.0486
ULTA,Ulta Beauty Inc,0.0485
MAA,Mid-America Apartment Communities Inc,0.0483
CE,Celanese Corp,0.0470
DGX,Quest Diagnostics Inc,0.0469
IEX,IDEX Corp,0.0464
PENN,Penn National Gaming Inc,0.0464
DXC,DXC Technology Co,0.0462
NVR,NVR Inc,0.0459
CPRT,Copart Inc,0.0452
RJF,Raymond James Financial Inc,0.0452
KMX,CarMax Inc,0.0451
HII,Huntington Ingalls Industries Inc,0.0442
PNW,Pinnacle West Capital Corp,0.0430
EBAY,eBay Inc,0.0427
TRMB,Trimble Inc,0.0419
QRVO,Qorvo Inc,0.0417
MHK,Mohawk Industries Inc,0.0416
MKTX,MarketAxess Holdings Inc,0.0406
INCY,Incyte Corp,0.0398
ALB,Albemarle Corp,0.0396
DVA,DaVita Inc,0.0395
KEYS,Keysight Technologies Inc,0.0391
UDR,UDR Inc,0.0390
LKQ,LKQ Corp,0.0388
AVY,Avery Dennison Corp,0.0385
PWR,Quanta Services Inc,0.0385
MAS,Masco Corp,0.0383
ALK,Alaska Air Group Inc,0.0382
TTWO,Take-Two Interactive Software Inc,0.0382
CF,CF Industries Holdings Inc,0.0379
JBHT,JB Hunt Transport Services Inc,0.0378
PVH,PVH Corp,0.0375
CMA,Comerica Inc,0.0373
VNO,Vornado Realty Trust,0.0372
AAP,Advance Auto Parts Inc,0.0363
TYL,Tyler Technologies Inc,0.0361
FBIN,Fortune Brands Home & Security Inc,0.0350
CZR,Caesars Entertainment Inc,0.0349
RL,Ralph Lauren Corp,0.0349
FDS,FactSet Research Systems Inc,0.0347
BIO,Bio-Rad Laboratories Inc,0.0328
ZBRA,Zebra Technologies Corp,0.0323
PTC,PTC Inc,0.0319
APA,Apache Corp,0.0318
ZION,Zions Bancorp NA,0.0314
FFIV,F5 Inc,0.0310
FOX,Fox Corp,0.0300
IRM,Iron Mountain Inc,0.0298
CBOE,Cboe Global Markets Inc,0.0285
DPZ,Domino's Pizza Inc,0.0279
NTAP,NetApp Inc,0.0275
WAT,Waters Corp,0.0272
BBWI,Bath & Body Works Inc,0.0267
BRO,Brown & Brown Inc,0.0264
NDSN,Nordson Corp,0.0263
FRT,Federal Realty Investment Trust,0.0260
HOLX,Hologic Inc,0.0255
IPGP,IPG Photonics Corp,0.0251
AOS,A O Smith Corp,0.0249
BEN,Franklin Resources Inc,0.0246
SEE,Sealed Air Corp,0.0243
NDAQ,Nasdaq Inc,0.0240
SEDG,SolarEdge Technologies Inc,0.0231
NWL,Newell Brands Inc,0.0231
RHI,Robert Half International Inc,0.0231
ROL,Rollins Inc,0.0224
PAYC,Paycom Software Inc,0.0222
NWS,News Corp,0.0138
UAA,Under Armour Inc,0.0115
UA,Under Armour Inc,0.0091
LEN/B,Lennar Corp,0.0009
LOW,Lowe's Cos Inc,0.0001
GAP,Gap Inc/The,0.0001
ORCL,Oracle Corp,0.0001
ESH2,N/A,-0.0003
