symbol,name,weight
VNO,Vornado Realty Trust,0.0766
LVS,Las Vegas Sands Corp.,0.0764
EMN,Eastman Chemical Co.,0.0755
DOC,Healthpeak Properties Inc.,0.0750
PAYX,Paychex Inc.,0.0735
MAA,Mid-America Apartment Communities Inc.,0.0732
WHR,Whirlpool Corp.,0.0728
CF,CF Industries Holdings Inc.,0.0724
SNA,Snap-on Inc.,0.0716
VRSK,Verisk Analytics Inc.,0.0711
MNST,Monster Beverage Corp.,0.0708
CHD,Church & Dwight Co. Inc.,0.0707
IQV,IQVIA Holdings Inc.,0.0703
CINF,Cincinnati Financial Corp.,0.0689
CMA,Comerica Inc.,0.0685
AAL,American Airlines Group Inc.,0.0669
KIM,Kimco Realty Corp.,0.0662
AIZ,Assurant Inc.,0.0659
FFIV,F5 Networks Inc.,0.0657
MHK,Mohawk Industries Inc.,0.0649
TROW,T Rowe Price Group Inc.,0.0647
SWKS,Skyworks Solutions Inc.,0.0646
HSY,Hershey Co.,0.0636
UDR,UDR Inc.,0.0630
DVA,DaVita Inc.,0.0627
EFX,Equifax Inc.,0.0620
LDOS,Leidos Holdings Inc.,0.0616
ZION,Zions Bancorp NA,0.0614
BALL,Ball Corp.,0.0603
ULTA,Ulta Beauty Inc.,0.0598
BWA,BorgWarner Inc.,0.0588
FCX,Freeport-McMoRan Inc.,0.0586
TPR,Tapestry Inc.,0.0584
DRI,Darden Restaurants Inc.,0.0583
MTD,Mettler-Toledo International Inc.,0.0571
DVN,Devon Energy Corp.,0.0568
AMP,Ameriprise Financial Inc.,0.0565
NDAQ,Nasdaq Inc.,0.0564
ALK,Alaska Air Group Inc.,0.0561
DXC,DXC Technology Co.,0.0557
KSS,Kohl's Corp.,0.0553
DOV,Dover Corp.,0.0552
BEN,Franklin Resources Inc.,0.0547
MOS,Mosaic Co.,0.0538
RHI,Robert Half International Inc.,0.0535
NWL,Newell Brands Inc.,0.0531
FAST,Fastenal Co.,0.0531
HOLX,Hologic Inc.,0.0524
NTAP,NetApp Inc.,0.0519
EXPD,Expeditors International of Washington Inc.,0.0519
LW,Lamb Weston Holdings Inc.,0.0515
XYL,Xylem Inc.,0.0515
JKHY,Jack Henry & Associates Inc.,0.0505
PVH,PVH Corp.,0.0495
EXR,Extra Space Storage Inc.,0.0492
AOS,AO Smith Corp.,0.0489
TSCO,Tractor Supply Co.,0.0482
FLS,Flowserve Corp.,0.0475
RL,Ralph Lauren Corp.,0.0473
XRAY,DENTSPLY SIRONA Inc.,0.0464
NWSA,News Corp.,0.0462
MGM,MGM Resorts International,0.0446
FOX,Fox Corp.,0.0445
IEX,IDEX Corp.,0.0436
UNM,Unum Group,0.0433
WAT,Waters Corp.,0.0430
HOG,Harley-Davidson Inc.,0.0424
SEE,Sealed Air Corp.,0.0422
LKQ,LKQ Corp.,0.0393
CPB,Campbell Soup Co.,0.0384
GEN,NortonLifeLock Inc.,0.0373
RVTY,PerkinElmer Inc.,0.0372
M,Macy's Inc.,0.0368
HRB,H&R Block Inc.,0.0363
HP,Helmerich & Payne Inc.,0.0361
AKAM,Akamai Technologies Inc.,0.0354
BR,Broadridge Financial Solutions Inc.,0.0322
BFH,Alliance Data Systems Corp.,0.0318
HII,Huntington Ingalls Industries Inc.,0.0312
JBHT,JB Hunt Transport Services Inc.,0.0305
GAP,Gap Inc.,0.0275
PWR,Quanta Services Inc.,0.0270
LYV,Live Nation Entertainment Inc.,0.0254
ROL,Rollins Inc.,0.0254
AVY,Avery Dennison Corp.,0.0251
UAA,Under Armour Inc.,0.0242
UA,Under Armour Inc.,0.0218
IPGP,IPG Photonics Corp.,0.0205
CTRA,Cabot Oil & Gas Corp.,0.0189
LEG,Leggett & Platt Inc.,0.0159
COTY,Coty Inc.,0.0131
NWS,News Corp.,0.0097
LEN/B,Lennar Corp.,0.0014
ZTS,Zoetis Inc.,0.0005
LMT,Lockheed Martin Corp.,0.0003
APH,Amphenol Corp.,0.0002
SBUX,Starbucks Corp.,0.0002
BKNG,Booking Holdings Inc.,0.0001
AAPL,Apple Inc.,0.0001
NOC,Northrop Grumman Corp.,0.0001
EBAY,eBay Inc.,0.0001
MAR,Marriott International Inc.,0.0001
CHTR,Charter Communications Inc.,0.0001
NOW,ServiceNow Inc.,0.0001
LHX,L3Harris Technologies Inc.,0.0001
SNPS,Synopsys Inc.,0.0001
INCY,Incyte Corp.,0.0001
ALGN,Align Technology Inc.,0.0001
SBAC,SBA Communications Corp.,0.0000
MCO,Moody's Corp.,0.0000
CDNS,Cadence Design Systems Inc.,0.0000
TRIP,TripAdvisor Inc.,0.0000
EL,Estee Lauder Cos. Inc.,0.0000
VMC,Vulcan Materials Co.,0.0000
CDW,CDW Corp.,0.0000
PCAR,PACCAR Inc.,0.0000
DOW,Dow Inc.,0.0000
MLM,Martin Marietta Materials Inc.,0.0000
WYNN,Wynn Resorts Ltd.,0.0000
