symbol,name,weight
CPRT,Copart Inc,0.1314
KMB,Kimberly-Clark Corp,0.1282
KEYS,Keysight Technologies Inc,0.1238
IQV,IQVIA Holdings Inc,0.1229
BALL,Ball Corp,0.1226
VRSK,Verisk Analytics Inc,0.1224
CMI,Cummins Inc,0.1185
MNST,Monster Beverage Corp,0.1156
TTWO,Take-Two Interactive Software Inc,0.1136
A,Agilent Technologies Inc,0.1132
CBRE,CBRE Group Inc,0.1129
MKTX,MarketAxess Holdings Inc,0.1128
PAYC,Paycom Software Inc,0.1125
WST,West Pharmaceutical Services Inc,0.1119
ZBRA,Zebra Technologies Corp,0.1113
PAYX,Paychex Inc,0.1101
FAST,Fastenal Co,0.1095
ODFL,Old Dominion Freight Line Inc,0.1078
EA,Electronic Arts Inc,0.1078
ETSY,Etsy Inc,0.1057
PH,Parker-Hannifin Corp,0.1040
FCX,Freeport-McMoRan Inc,0.1029
CDW,CDW Corp/DE,0.1026
VMC,Vulcan Materials Co,0.1019
TER,Teradyne Inc,0.1010
QRVO,Qorvo Inc,0.0986
TFX,Teleflex Inc,0.0981
PPG,PPG Industries Inc,0.0973
MTD,Mettler-Toledo International Inc,0.0957
BAX,Baxter International Inc,0.0955
TYL,Tyler Technologies Inc,0.0948
ROK,Rockwell Automation Inc,0.0932
SRE,Sempra Energy,0.0914
FTNT,Fortinet Inc,0.0913
MLM,Martin Marietta Materials Inc,0.0912
SYF,Synchrony Financial,0.0912
CARR,Carrier Global Corp,0.0905
URI,United Rentals Inc,0.0900
SYY,Sysco Corp,0.0900
INCY,Incyte Corp,0.0866
DPZ,Domino's Pizza Inc,0.0851
CE,Celanese Corp,0.0842
KMX,CarMax Inc,0.0841
PSA,Public Storage,0.0828
FMC,FMC Corp,0.0827
BF/B,Brown-Forman Corp,0.0810
HSY,Hershey Co/The,0.0805
AMP,Ameriprise Financial Inc,0.0798
OTIS,Otis Worldwide Corp,0.0795
VFC,VF Corp,0.0779
MAS,Masco Corp,0.0773
TDY,Teledyne Technologies Inc,0.0768
NVR,NVR Inc,0.0766
AWK,American Water Works Co Inc,0.0765
POOL,Pool Corp,0.0763
SWKS,Skyworks Solutions Inc,0.0753
EOG,EOG Resources Inc,0.0751
IT,Gartner Inc,0.0747
GLW,Corning Inc,0.0738
PSX,Phillips 66,0.0728
EFX,Equifax Inc,0.0671
AKAM,Akamai Technologies Inc,0.0668
IR,Ingersoll Rand Inc,0.0661
BR,Broadridge Financial Solutions Inc,0.0653
MKC,McCormick & Co Inc/MD,0.0651
CHD,Church & Dwight Co Inc,0.0646
PHM,PulteGroup Inc,0.0645
FBIN,Fortune Brands Home & Security Inc,0.0636
AJG,Arthur J Gallagher & Co,0.0621
FRCB,First Republic Bank/CA,0.0603
VRSN,VeriSign Inc,0.0593
SPG,Simon Property Group Inc,0.0592
LVS,Las Vegas Sands Corp,0.0575
DOV,Dover Corp,0.0572
ARE,Alexandria Real Estate Equities Inc,0.0571
XYL,Xylem Inc/NY,0.0561
CBOE,Cboe Global Markets Inc,0.0547
WYNN,Wynn Resorts Ltd,0.0536
HOLX,Hologic Inc,0.0533
RSG,Republic Services Inc,0.0515
O,Realty Income Corp,0.0512
WU,Western Union Co/The,0.0510
TSN,Tyson Foods Inc,0.0508
WAT,Waters Corp,0.0490
AVY,Avery Dennison Corp,0.0487
ULTA,Ulta Beauty Inc,0.0469
RVTY,PerkinElmer Inc,0.0467
EXR,Extra Space Storage Inc,0.0465
IEX,IDEX Corp,0.0458
BIO,Bio-Rad Laboratories Inc,0.0458
TSCO,Tractor Supply Co,0.0443
NRG,NRG Energy Inc,0.0442
ESS,Essex Property Trust Inc,0.0441
EXPD,Expeditors International of Washington Inc,0.0430
DOC,Healthpeak Properties Inc,0.0404
MGM,MGM Resorts International,0.0389
NDAQ,Nasdaq Inc,0.0382
LDOS,Leidos Holdings Inc,0.0372
GEN,NortonLifeLock Inc,0.0368
JBHT,JB Hunt Transport Services Inc,0.0367
DRI,Darden Restaurants Inc,0.0357
MAA,Mid-America Apartment Communities Inc,0.0357
JKHY,Jack Henry & Associates Inc,0.0353
LYV,Live Nation Entertainment Inc,0.0345
BXP,Boston Properties Inc,0.0337
XRAY,DENTSPLY SIRONA Inc,0.0324
LW,Lamb Weston Holdings Inc,0.0319
NTAP,NetApp Inc,0.0300
UDR,UDR Inc,0.0295
CINF,Cincinnati Financial Corp,0.0289
LKQ,LKQ Corp,0.0283
HWM,Howmet Aerospace Inc,0.0254
CPB,Campbell Soup Co,0.0246
CTRA,Cabot Oil & Gas Corp,0.0243
PWR,Quanta Services Inc,0.0234
ROL,Rollins Inc,0.0218
XRX,Xerox Holdings Corp,0.0216
HII,Huntington Ingalls Industries Inc,0.0212
LEG,Leggett & Platt Inc,0.0209
IPGP,IPG Photonics Corp,0.0203
