symbol,name,weight
AAPL,Apple Inc,11.9402
MSFT,Microsoft Corp,11.4275
AMZN,Amazon.com Inc,7.0261
TSLA,Tesla Inc,4.2720
GOOGL,Alphabet Inc,3.9300
NVDA,NVIDIA Corp,3.7456
GOOG,Alphabet Inc,3.6932
META,Meta Platforms Inc,3.5578
ADBE,Adobe Inc,1.4680
HD,Home Depot Inc/The,1.4107
NFLX,Netflix Inc,1.3067
CRM,salesforce.com Inc,1.2735
TMO,Thermo Fisher Scientific Inc,1.1451
UNH,UnitedHealth Group Inc,1.0018
PYPL,PayPal Holdings Inc,0.9993
QCOM,QUALCOMM Inc,0.9369
V,Visa Inc,0.9026
MA,Mastercard Inc,0.8581
INTU,Intuit Inc,0.8200
AMD,Advanced Micro Devices Inc,0.7891
PG,Procter & Gamble Co/The,0.7749
JNJ,Johnson & Johnson,0.7552
AVGO,Broadcom Inc,0.7106
ABBV,AbbVie Inc,0.6934
DHR,Danaher Corp,0.6393
NKE,NIKE Inc,0.6368
AMAT,Applied Materials Inc,0.6188
ABT,Abbott Laboratories,0.6051
NOW,ServiceNow Inc,0.5901
COST,Costco Wholesale Corp,0.5813
LOW,Lowe's Cos Inc,0.5646
LLY,Eli Lilly & Co,0.5525
SPGI,S&P Global Inc,0.5053
UPS,United Parcel Service Inc,0.4652
CMCSA,Comcast Corp,0.4633
TXN,Texas Instruments Inc,0.4330
PEP,PepsiCo Inc,0.4266
MRK,Merck & Co Inc,0.4187
ORCL,Oracle Corp,0.3782
CHTR,Charter Communications Inc,0.3771
ISRG,Intuitive Surgical Inc,0.3725
TGT,Target Corp,0.3663
ZTS,Zoetis Inc,0.3533
SBUX,Starbucks Corp,0.3449
UNP,Union Pacific Corp,0.3393
DE,Deere & Co,0.3384
NEE,NextEra Energy Inc,0.3367
MCD,McDonald's Corp,0.3360
MRNA,Moderna Inc,0.3300
KO,Coca-Cola Co/The,0.3281
REGN,Regeneron Pharmaceuticals Inc,0.3079
KLAC,KLA Corp,0.2868
BMY,Bristol-Myers Squibb Co,0.2850
AMT,American Tower Corp,0.2803
AMGN,Amgen Inc,0.2597
ADSK,Autodesk Inc,0.2573
SHW,Sherwin-Williams Co/The,0.2547
DXCM,Dexcom Inc,0.2504
DG,Dollar General Corp,0.2404
SNPS,Synopsys Inc,0.2394
MSCI,MSCI Inc,0.2387
IDXX,IDEXX Laboratories Inc,0.2380
CAT,Caterpillar Inc,0.2288
CDNS,Cadence Design Systems Inc,0.2259
VRTX,Vertex Pharmaceuticals Inc,0.2231
CCI,Crown Castle International Corp,0.2167
ADP,Automatic Data Processing Inc,0.2157
CMG,Chipotle Mexican Grill Inc,0.2129
MCO,Moody's Corp,0.2096
FTNT,Fortinet Inc,0.2071
ALGN,Align Technology Inc,0.2067
TMUS,T-Mobile US Inc,0.2025
EBAY,eBay Inc,0.2017
EL,Estee Lauder Cos Inc/The,0.1983
EQIX,Equinix Inc,0.1946
ADI,Analog Devices Inc,0.1917
MRSH,Marsh & McLennan Cos Inc,0.1873
CSX,CSX Corp,0.1869
ICE,Intercontinental Exchange Inc,0.1829
FISV,Fiserv Inc,0.1800
SYK,Stryker Corp,0.1790
EW,Edwards Lifesciences Corp,0.1754
LMT,Lockheed Martin Corp,0.1737
RMD,ResMed Inc,0.1705
VRSK,Verisk Analytics Inc,0.1669
FDX,FedEx Corp,0.1668
MTD,Mettler-Toledo International Inc,0.1612
PGR,Progressive Corp/The,0.1601
ETSY,Etsy Inc,0.1599
FCX,Freeport-McMoRan Inc,0.1552
ENPH,Enphase Energy Inc,0.1549
ODFL,Old Dominion Freight Line Inc,0.1533
A,Agilent Technologies Inc,0.1516
