symbol,name,weight
MNST,Monster Beverage Corp,0.0656
TSCO,Tractor Supply Co,0.0620
LVS,Las Vegas Sands Corp,0.0603
MLM,Martin Marietta Materials Inc,0.0598
ODFL,Old Dominion Freight Line Inc,0.0591
DELL,Dell Technologies Inc,0.0577
DXCM,Dexcom Inc,0.0576
NVR,NVR Inc,0.0568
EXR,Extra Space Storage Inc,0.0562
AVB,AvalonBay Communities Inc,0.0547
NDAQ,Nasdaq Inc,0.0543
PPL,PPL Corp,0.0522
BR,Broadridge Financial Solutions Inc,0.0484
EA,Electronic Arts Inc,0.0479
DOV,Dover Corp,0.0473
CINF,Cincinnati Financial Corp,0.0473
VLTO,Veralto Corp,0.0458
MTD,Mettler-Toledo International Inc,0.0425
RL,Ralph Lauren Corp,0.0422
ERIE,Erie Indemnity Co,0.0414
PAYC,Paycom Software Inc,0.0414
WRB,W R Berkley Corp,0.0404
WAT,Waters Corp,0.0401
DRI,Darden Restaurants Inc,0.0393
NTAP,NetApp Inc,0.0373
ESS,Essex Property Trust Inc,0.0372
PKG,Packaging Corp of America,0.0368
PTC,PTC Inc,0.0360
LDOS,Leidos Holdings Inc,0.0349
GEN,Gen Digital Inc,0.0332
ROL,Rollins Inc,0.0331
BLDR,Builders FirstSource Inc,0.0323
WYNN,Wynn Resorts Ltd,0.0321
MAA,Mid-America Apartment Communities Inc,0.0312
FDS,FactSet Research Systems Inc,0.0307
FFIV,F5 Inc,0.0303
TRMB,Trimble Inc,0.0299
FSLR,First Solar Inc,0.0298
ZBRA,Zebra Technologies Corp,0.0284
HST,Host Hotels & Resorts Inc,0.0276
DPZ,Domino's Pizza Inc,0.0276
INCY,Incyte Corp,0.0272
CPT,Camden Property Trust,0.0260
MAS,Masco Corp,0.0259
DVA,DaVita Inc,0.0259
UDR,UDR Inc,0.0236
JKHY,Jack Henry & Associates Inc,0.0195
GNRC,Generac Holdings Inc,0.0195
ESH5,N/A,-0.0001
NQH5,N/A,-0.0028
