symbol,name,weight
AAPL,Apple Inc,7.3400
MSFT,Microsoft Corp,7.0867
AMZN,Amazon.com Inc,3.5625
XOM,Exxon Mobil Corp,1.9313
BRK/B,Berkshire Hathaway Inc,1.8441
JNJ,Johnson & Johnson,1.6711
PG,Procter & Gamble Co/The,1.4435
JPM,JPMorgan Chase & Co,1.4122
BAC,Bank of America Corp,1.3035
CVX,Chevron Corp,1.2076
UNH,UnitedHealth Group Inc,1.1019
CSCO,Cisco Systems Inc,1.0776
WFC,Wells Fargo & Co,1.0484
KO,Coca-Cola Co/The,1.0478
AMD,Advanced Micro Devices Inc,1.0337
ABT,Abbott Laboratories,0.9048
GS,Goldman Sachs Group Inc/The,0.8964
HD,Home Depot Inc/The,0.8875
MCD,McDonald's Corp,0.8789
ABBV,AbbVie Inc,0.8451
DIS,Walt Disney Co/The,0.8342
MRK,Merck & Co Inc,0.8280
T,AT&T Inc,0.8262
PEP,PepsiCo Inc,0.7990
VZ,Verizon Communications Inc,0.7310
TMO,Thermo Fisher Scientific Inc,0.7292
TXN,Texas Instruments Inc,0.7211
C,Citigroup Inc,0.7071
BA,Boeing Co/The,0.6937
QCOM,QUALCOMM Inc,0.6914
GE,General Electric Co,0.6788
BLK,BlackRock Funding Inc/DE,0.6435
SCHW,Charles Schwab Corp/The,0.6417
COF,Capital One Financial Corp,0.5697
LOW,Lowe's Cos Inc,0.5661
HON,Honeywell International Inc,0.5531
PFE,Pfizer Inc,0.5518
GILD,Gilead Sciences Inc,0.5509
WMT,Walmart Inc,0.5420
UNP,Union Pacific Corp,0.5237
MU,Micron Technology Inc,0.5214
DHR,Danaher Corp,0.5140
LRCX,Lam Research Corp,0.5022
CMCSA,Comcast Corp,0.4959
BX,Blackstone Inc,0.4902
COP,ConocoPhillips,0.4899
ADI,Analog Devices Inc,0.4886
PM,Philip Morris International Inc,0.4691
INTC,Intel Corp,0.4165
PLD,Prologis Inc,0.4140
MS,Morgan Stanley,0.4009
SO,Southern Co/The,0.3979
SBUX,Starbucks Corp,0.3929
CME,CME Group Inc,0.3765
BMY,Bristol-Myers Squibb Co,0.3764
AMT,American Tower Corp,0.3741
DUK,Duke Energy Corp,0.3735
LMT,Lockheed Martin Corp,0.3723
CVS,CVS Health Corp,0.3629
SPGI,S&P Global Inc,0.3578
NKE,NIKE Inc,0.3574
RTX,RTX Corp,0.3571
AMGN,Amgen Inc,0.3457
ADBE,Adobe Inc,0.3457
MCK,McKesson Corp,0.3370
MMM,3M Co,0.3281
NEM,Newmont Corp,0.3245
PNC,PNC Financial Services Group Inc/The,0.3217
GD,General Dynamics Corp,0.3206
CI,Cigna Group/The,0.3149
NOC,Northrop Grumman Corp,0.3128
MDLZ,Mondelez International Inc,0.3120
USB,US Bancorp,0.2982
AMAT,Applied Materials Inc,0.2968
ELV,Elevance Health Inc,0.2824
ZTS,Zoetis Inc,0.2731
EOG,EOG Resources Inc,0.2672
DE,Deere & Co,0.2651
APD,Air Products and Chemicals Inc,0.2565
UPS,United Parcel Service Inc,0.2515
FCX,Freeport-McMoRan Inc,0.2500
SYK,Stryker Corp,0.2480
NSC,Norfolk Southern Corp,0.2474
TJX,TJX Cos Inc/The,0.2450
TRV,Travelers Cos Inc/The,0.2411
TFC,Truist Financial Corp,0.2404
MO,Altria Group Inc,0.2396
REGN,Regeneron Pharmaceuticals Inc,0.2362
AEP,American Electric Power Co Inc,0.2321
MRSH,Marsh & McLennan Cos Inc,0.2226
ROP,Roper Technologies Inc,0.2218
TMUS,T-Mobile US Inc,0.2214
GM,General Motors Co,0.2208
SLB,Schlumberger NV,0.2170
BDX,Becton Dickinson & Co,0.2167
MPC,Marathon Petroleum Corp,0.2165
PSX,Phillips 66,0.2134
ALL,Allstate Corp/The,0.2112
SRE,Sempra,0.2111
SNPS,Synopsys Inc,0.2099
DLR,Digital Realty Trust Inc,0.2080
O,Realty Income Corp,0.2080
ADP,Automatic Data Processing Inc,0.2079
KKR,KKR & Co Inc,0.2073
KMI,Kinder Morgan Inc,0.2045
IDXX,IDEXX Laboratories Inc,0.2041
AFL,Aflac Inc,0.2038
LHX,L3Harris Technologies Inc,0.2035
GLW,Corning Inc,0.2027
D,Dominion Energy Inc,0.2002
FDX,FedEx Corp,0.1998
CTVA,Corteva Inc,0.1983
COR,Cencora Inc,0.1972
NEE,NextEra Energy Inc,0.1919
ICE,Intercontinental Exchange Inc,0.1907
ROST,Ross Stores Inc,0.1896
WELL,Welltower Inc,0.1887
EW,Edwards Lifesciences Corp,0.1871
VLO,Valero Energy Corp,0.1865
AIG,American International Group Inc,0.1838
DHI,DR Horton Inc,0.1835
F,Ford Motor Co,0.1803
MET,MetLife Inc,0.1800
BKR,Baker Hughes Co,0.1761
EXC,Exelon Corp,0.1728
TGT,Target Corp,0.1708
CCI,Crown Castle Inc,0.1692
CDNS,Cadence Design Systems Inc,0.1689
KMB,Kimberly-Clark Corp,0.1679
AJG,Arthur J Gallagher & Co,0.1672
XEL,Xcel Energy Inc,0.1635
ITW,Illinois Tool Works Inc,0.1630
KR,Kroger Co/The,0.1629
EQIX,Equinix Inc,0.1599
KVUE,Kenvue Inc,0.1556
TTWO,Take-Two Interactive Software Inc,0.1548
KDP,Keurig Dr Pepper Inc,0.1548
ETR,Entergy Corp,0.1540
