symbol,name,weight
IT,Gartner Inc,0.1426
SRE,Sempra Energy,0.1425
CTVA,Corteva Inc,0.1385
MSI,Motorola Solutions Inc,0.1365
PWR,Quanta Services Inc,0.1336
OKE,ONEOK Inc,0.1333
MCK,McKesson Corp,0.1296
GD,General Dynamics Corp,0.1283
CTAS,Cintas Corp,0.1267
ADSK,Autodesk Inc,0.1246
ENPH,Enphase Energy Inc,0.1244
MCO,Moody's Corp,0.1235
FANG,Diamondback Energy Inc,0.1230
TSCO,Tractor Supply Co,0.1219
YUM,Yum! Brands Inc,0.1214
MAR,Marriott International Inc/MD,0.1212
MPC,Marathon Petroleum Corp,0.1203
ALB,Albemarle Corp,0.1194
EA,Electronic Arts Inc,0.1194
STZ,Constellation Brands Inc,0.1163
MPWR,Monolithic Power Systems Inc,0.1154
KMB,Kimberly-Clark Corp,0.1146
MSCI,MSCI Inc,0.1129
TRV,Travelers Cos Inc/The,0.1112
ULTA,Ulta Beauty Inc,0.1098
A,Agilent Technologies Inc,0.1082
MCHP,Microchip Technology Inc,0.1063
FSLR,First Solar Inc,0.1060
BIIB,Biogen Inc,0.1055
FICO,Fair Isaac Corp,0.1043
HOLX,Hologic Inc,0.1024
PAYX,Paychex Inc,0.1010
PODD,Insulet Corp,0.1003
MTD,Mettler-Toledo International Inc,0.1000
ADM,Archer-Daniels-Midland Co,0.0997
IDXX,IDEXX Laboratories Inc,0.0993
TDG,TransDigm Group Inc,0.0993
CTRA,Coterra Energy Inc,0.0966
VICI,VICI Properties Inc,0.0931
EXPD,Expeditors International of Washington Inc,0.0925
IQV,IQVIA Holdings Inc,0.0925
RJF,Raymond James Financial Inc,0.0922
HLT,Hilton Worldwide Holdings Inc,0.0917
LHX,L3Harris Technologies Inc,0.0882
RMD,ResMed Inc,0.0880
DHI,DR Horton Inc,0.0879
AME,AMETEK Inc,0.0877
LW,Lamb Weston Holdings Inc,0.0842
RSG,Republic Services Inc,0.0841
MOH,Molina Healthcare Inc,0.0841
SEDG,SolarEdge Technologies Inc,0.0838
VRSK,Verisk Analytics Inc,0.0829
KEYS,Keysight Technologies Inc,0.0821
TRGP,Targa Resources Corp,0.0812
STLD,Steel Dynamics Inc,0.0807
VMC,Vulcan Materials Co,0.0806
GPC,Genuine Parts Co,0.0796
FAST,Fastenal Co,0.0792
WAT,Waters Corp,0.0786
CMI,Cummins Inc,0.0776
CDW,CDW Corp/DE,0.0772
WEC,WEC Energy Group Inc,0.0754
PTC,PTC Inc,0.0753
JBHT,JB Hunt Transport Services Inc,0.0729
PAYC,Paycom Software Inc,0.0711
SBAC,SBA Communications Corp,0.0706
KDP,Keurig Dr Pepper Inc,0.0695
FMC,FMC Corp,0.0690
AXON,Axon Enterprise Inc,0.0685
EQT,EQT Corp,0.0672
EFX,Equifax Inc,0.0660
CF,CF Industries Holdings Inc,0.0635
NDAQ,Nasdaq Inc,0.0631
WY,Weyerhaeuser Co,0.0630
INCY,Incyte Corp,0.0600
WRB,W R Berkley Corp,0.0597
JKHY,Jack Henry & Associates Inc,0.0588
MKC,McCormick & Co Inc/MD,0.0577
MOS,Mosaic Co/The,0.0572
APA,Apache Corp,0.0537
ATO,Atmos Energy Corp,0.0530
EPAM,EPAM Systems Inc,0.0527
VRSN,VeriSign Inc,0.0527
IRM,Iron Mountain Inc,0.0514
DGX,Quest Diagnostics Inc,0.0512
EXR,Extra Space Storage Inc,0.0509
CBOE,Cboe Global Markets Inc,0.0497
ROL,Rollins Inc,0.0480
PFG,Principal Financial Group Inc,0.0479
FDS,FactSet Research Systems Inc,0.0465
CLX,Clorox Co/The,0.0462
BRO,Brown & Brown Inc,0.0454
IEX,IDEX Corp,0.0450
BR,Broadridge Financial Solutions Inc,0.0437
HRL,Hormel Foods Corp,0.0420
TYL,Tyler Technologies Inc,0.0410
AES,AES Corp/The,0.0410
POOL,Pool Corp,0.0409
MAS,Masco Corp,0.0406
TER,Teradyne Inc,0.0402
SNA,Snap-on Inc,0.0397
LDOS,Leidos Holdings Inc,0.0365
GL,Globe Life Inc,0.0344
BF/B,Brown-Forman Corp,0.0327
TECH,Bio-Techne Corp,0.0324
CHRW,CH Robinson Worldwide Inc,0.0316
CPB,Campbell Soup Co,0.0315
ETSY,Etsy Inc,0.0310
GEN,Gen Digital Inc,0.0278
MKTX,MarketAxess Holdings Inc,0.0265
DPZ,Domino's Pizza Inc,0.0248
NRG,NRG Energy Inc,0.0194
NQM3,N/A,0.0012
ESM3,N/A,0.0010
